#{"t_start": 1782713040.0773027, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,693,45.199525
0.0,541,51.309145
0.0,551,57.34455
0.0,542,63.347989
0.0,367,67.828843
0.0,522,73.82776
0.0,1452,89.596301
0.0,933,100.002949
0.0,397,566.304221
0.0,558,1171.239476
0.0,1562,2737.005647
0.0,394,3083.207185
0.0,670,3666.942248
0.0,619,4288.128917
0.0,743,5047.924225
0.0,259,5293.876173
0.0,471,5744.909764
0.0,490,6293.39661
0.0,312,6605.973099
0.0,494,7175.603416
0.0,458,7745.47182
0.0,614,8285.435192
0.0,364,8761.29101
0.0,326,9202.505445
0.0,304,9507.422462
0.0,809,10373.295069
0.0,374,10783.81923
0.0,420,11348.192983
0.0,272,11626.294864
0.0,1110,12779.824464
0.0,740,13648.992341
0.0,1100,14974.119284
0.0,735,15754.317526
0.0,900,16747.141356
0.0,531,17436.810069
0.0,547,18056.500013
0.0,499,18595.212241
0.0,245,18880.910352
0.0,864,19880.061306
0.0,923,20856.510269
