#{"t_start": 1782713041.5920556, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,909,46.209157
0.0,319,49.701528
0.0,333,53.492653
0.0,286,56.602367
0.0,525,62.391081
0.0,625,69.787031
0.0,540,75.631163
0.0,780,84.236921
0.0,824,93.276406
0.0,556,722.277751
0.0,912,1742.676058
0.0,630,2412.987921
0.0,1064,3363.575265
0.0,413,3665.330913
0.0,911,4647.918665
0.0,314,4939.09379
0.0,547,5387.188976
0.0,357,5746.454308
0.0,626,6438.694772
0.0,730,7308.798879
0.0,616,7887.305335
0.0,271,8275.698734
0.0,605,8911.575724
0.0,820,9932.176813
0.0,383,10360.792361
0.0,475,10783.78828
0.0,384,11214.492426
0.0,405,11763.776434
0.0,600,12346.278535
0.0,462,12909.475251
0.0,1060,14095.330151
0.0,518,14701.81349
0.0,592,15391.837386
0.0,300,15636.667983
0.0,326,16016.079813
0.0,840,16905.816138
0.0,716,17929.285837
0.0,372,18311.305519
0.0,477,18875.089797
0.0,448,19293.725499
0.0,433,19739.490577
0.0,752,20608.605281
