#{"t_start": 1782713039.786252, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,245,40.442706
0.0,726,48.526834
0.0,235,51.208044
0.0,735,59.482674
0.0,398,63.794272
0.0,528,70.116881
0.0,741,78.332906
0.0,594,84.755718
0.0,403,89.090453
0.0,215,91.502712
0.0,597,98.2073
0.0,593,104.979879
0.0,327,108.532629
0.0,237,269.438066
0.0,485,871.900447
0.0,517,1465.286025
0.0,398,1892.805915
0.0,340,2315.691257
0.0,277,2528.237106
0.0,1112,3553.10836
0.0,504,4037.511967
0.0,741,4786.916296
0.0,632,5300.086297
0.0,762,6039.085535
0.0,864,7037.680157
0.0,408,7471.884906
0.0,431,8024.591468
0.0,287,8279.289852
0.0,731,9202.700347
0.0,468,9655.402402
0.0,409,10222.872892
0.0,617,10784.383046
0.0,251,11079.781738
0.0,448,11627.311846
0.0,415,12058.723734
0.0,736,12909.554244
0.0,568,13507.79879
0.0,352,13950.62146
0.0,523,14558.650565
0.0,753,15395.689847
0.0,555,15884.510331
0.0,767,16757.320509
0.0,544,17657.168661
0.0,529,18180.898403
0.0,286,18447.498289
0.0,820,19301.095024
0.0,308,19732.192723
0.0,584,20346.695019
0.0,520,20864.099501
