#{"t_start": 1782713041.766918, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,409,40.432467
0.0,606,47.016964
0.0,212,49.510162
0.0,382,53.836232
0.0,446,58.816328
0.0,427,63.642544
0.0,728,72.102087
0.0,364,75.817242
0.0,366,79.928389
0.0,503,85.420801
0.0,466,90.461368
0.0,249,93.233548
0.0,280,96.523222
0.0,319,100.117023
0.0,284,415.123189
0.0,390,867.137187
0.0,327,1171.207018
0.0,694,2028.199565
0.0,640,2611.198019
0.0,544,3075.068645
0.0,479,3545.025599
0.0,684,4161.7481
0.0,459,4648.109396
0.0,327,4939.803594
0.0,208,5174.505933
0.0,1666,6882.0451
0.0,747,7744.705458
0.0,677,8423.909364
0.0,210,8753.707619
0.0,415,9202.103937
0.0,462,9656.140346
0.0,949,10775.600391
0.0,272,11074.715142
0.0,611,11765.904459
0.0,230,12049.613297
0.0,444,12492.409339
0.0,253,12772.579649
0.0,378,13206.531042
0.0,636,13948.539647
0.0,447,14410.244991
0.0,477,14977.206476
0.0,580,15624.005867
0.0,349,15884.902267
0.0,192,16156.30349
0.0,615,16896.52396
0.0,505,17656.804773
0.0,505,18177.511548
0.0,486,18602.402147
0.0,396,19153.265847
0.0,418,19585.221747
0.0,759,20468.732692
