#{"t_start": 1782713041.8976614, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1202,49.013844
0.0,194,51.222439
0.0,647,58.339823
0.0,367,62.482742
0.0,477,68.275983
0.0,660,75.419785
0.0,403,79.899319
0.0,805,88.731482
0.0,660,96.073447
0.0,670,103.777197
0.0,852,1020.408914
0.0,569,1736.788461
0.0,799,2523.198678
0.0,477,2967.30772
0.0,549,3450.684817
0.0,252,3657.43067
0.0,620,4279.600293
0.0,288,4540.172254
0.0,468,5039.360842
0.0,237,5183.791614
0.0,577,5745.268843
0.0,990,6877.476184
0.0,650,7602.576509
0.0,685,8277.800032
0.0,467,8903.394195
0.0,386,9353.567912
0.0,300,9649.364286
0.0,427,10087.802555
0.0,190,10364.194499
0.0,357,10772.768067
0.0,249,11063.395557
0.0,351,11358.474813
0.0,335,11769.974859
0.0,411,12201.674584
0.0,721,13054.284722
0.0,1071,14264.680114
0.0,321,14695.792279
0.0,400,15107.096367
0.0,718,15766.990649
0.0,466,16345.91468
0.0,911,17442.793488
0.0,532,18060.901478
0.0,530,18727.921173
0.0,262,19019.346176
0.0,580,19587.343386
0.0,502,20196.527978
0.0,354,20602.592094
