#{"t_start": 1782713039.1956315, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,230,40.8064
0.0,243,43.592303
0.0,440,48.63331
0.0,980,59.490506
0.0,379,63.590794
0.0,487,69.506496
0.0,681,76.884809
0.0,287,80.271478
0.0,269,83.190611
0.0,362,87.208127
0.0,220,89.40593
0.0,477,94.688096
0.0,825,104.113105
0.0,678,870.196017
0.0,1032,2031.885566
0.0,472,2521.773865
0.0,290,2732.513328
0.0,553,3222.601887
0.0,644,3775.528603
0.0,634,4404.086621
0.0,1067,5391.173199
0.0,666,6149.286403
0.0,915,7174.790319
0.0,608,7881.281006
0.0,470,8281.011525
0.0,317,8756.601473
0.0,263,9048.321301
0.0,345,9365.588774
0.0,871,10370.583678
0.0,579,11068.684337
0.0,938,12064.526205
0.0,694,12909.290428
0.0,472,13358.380623
0.0,593,14095.582583
0.0,220,14402.796104
0.0,616,14981.817698
0.0,752,15766.30554
0.0,441,16342.790545
0.0,477,16759.719036
0.0,296,17281.787695
0.0,437,17803.995829
0.0,268,18060.798827
0.0,930,19155.836421
0.0,877,20050.299473
0.0,305,20472.497623
0.0,367,20854.83506
