n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
118,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
119,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
120,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
121,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
122,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
123,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
124,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
125,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
126,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
127,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
128,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
129,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
130,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
131,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
132,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
133,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
134,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
135,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
136,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
137,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
138,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
139,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
140,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
141,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
142,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
143,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
144,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
145,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
146,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
147,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
148,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
149,0.0,0.0,400.0,100.0,100.0,120.0,164.31676725154983
150,,0.0,400.0,,100.0,166.66666666666666,208.16659994661327
151,,,,,100.0,100.0,
