n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
27,-7.903189e-05,-9.071777e-05,8.378733e-06,6.144961e-05,-0.00026384788,-7.27538394e-05,0.00012396784785769237
28,0.00021962292,-0.000380577,-0.00037042244,0.00011106944,-0.0001114733,-0.00010635607599999999,0.00027317142355034817
29,0.00045496534,-0.00029418105,-0.00064480375,3.4637596e-05,-0.00011554758,-0.0001129858888,0.0004062110835992066
30,0.00032187172,-0.000183139,-0.00075837097,2.1881497e-05,-9.7493175e-05,-0.0001390499856,0.000395467145348776
31,1.7753358e-05,-1.46584525e-05,-0.00061229744,-8.374755e-05,0.00037716195,-6.31576269e-05,0.0003552318139121029
32,-0.00044429567,-2.5015303e-05,-0.0003276611,0.0002348021,0.00052307127,-7.819740600000023e-06,0.00039806282235556334
33,-0.00082168507,6.36797e-05,-0.00032611447,0.0002181054,0.0002544287,-0.00012231714800000002,0.00045361564441026396
34,-0.0010559956,4.8944556e-05,-0.00027114036,0.0003051925,0.000116188225,-0.00017136213580000006,0.000536389930311322
35,-0.0012409692,-9.406963e-06,-0.00020941536,0.00040034304,8.528525e-05,-0.00019483264659999998,0.0006248394117578642
36,-0.0008643627,0.00017201924,-0.00024173454,0.0003028892,0.00020538198,-8.5161364e-05,0.00048291055577201285
37,-0.00060029,3.8482664e-05,-0.00011506703,0.0003734125,0.001705411,0.00028038982679999997,0.000870321883002797
38,-0.00065193325,0.00010373151,-0.00017552014,0.00042159655,-0.0010529018,-0.00027100542600000003,0.0005885810596205074
39,-0.00026381883,7.855003e-06,-0.00014294992,0.0005753406,-0.0017364421,-0.0003120030494,0.0008587221923079927
40,-0.0007148498,0.00013895519,-0.00021448778,0.00058488606,-0.0017869881,-0.000398496886,0.0009107336494720552
41,-0.00083239784,0.00026134006,-0.00023586904,0.0008832894,-0.0018825968,-0.00036124684399999995,0.00105932684510622
42,-0.00045430718,0.0001836736,-0.00027539066,0.0010884895,-0.0018472519,-0.000260957328,0.0010691850119636814
43,-0.0002522355,0.00019721765,-0.00019937706,0.0006762662,-0.0017046331,-0.00025655236199999997,0.0008911064986331839
44,-0.00022236635,0.00011129005,-0.00010615107,0.0006049255,-0.0013679117,-0.00019604271400000002,0.0007276767602253389
45,-0.00023650251,0.00011568177,-0.00028641816,0.00044066407,-0.001030922,-0.000199499366,0.0005498490881654197
46,-0.00027438573,8.997787e-05,-0.00014066066,0.00025985675,-0.00068158173,-0.00014935869999999998,0.0003618383776117836
47,4.1636675e-05,-0.000101831014,-0.0007071799,0.00023060801,-0.00071122026,-0.00024959729780000005,0.00043581155223520985
48,-0.00025505348,-0.00021994514,-0.0005715983,-0.00029009624,-0.00058059505,-0.000383457642,0.0001776234664523942
49,0.00061377336,-0.00017856856,-0.00015203892,0.0009338842,-0.00038031206,0.000167347604,0.0005719421212914182
50,0.0011827697,-0.00032552198,-8.1841084e-05,0.0018639069,-0.00021970097,0.00048392251320000004,0.0009827409551744848
51,0.0004726434,-6.884833e-05,-8.541654e-05,0.0021048686,-0.00013038784,0.00045857185799999994,0.0009528194908731251
52,0.0006497931,-0.0004227609,-5.608063e-05,0.002238988,-8.084721e-05,0.00046581847200000007,0.0010652197167326945
53,0.00051824946,-0.00031684118,-0.00017414356,0.0019778842,-0.00011486586,0.00037805661200000003,0.0009499845894331845
54,0.0005467984,3.3834294e-05,8.03898e-05,0.00095037604,1.339346e-05,0.0003249583988,0.0004129164464696921
55,0.00052504905,0.00023872501,-0.00028195314,0.00049622456,8.961097e-06,0.00019740131540000005,0.0003404579368511064
56,0.00042403172,0.0003202115,0.00069848006,0.00035594683,-4.460818e-05,0.000350812386,0.0002662489827074032
57,0.00016601625,0.0001703352,0.00074416166,0.00023612025,-2.7662725e-05,0.000257794127,0.0002892148816507743
58,-0.00013357084,0.00022378152,0.00022441646,-0.000110893336,-4.915507e-06,3.976365940000001e-05,0.00017514125488061593
59,-0.00015844825,-7.628994e-05,0.00013752627,-0.00034273876,-3.011018e-05,-9.401217200000001e-05,0.00017608557290317757
