n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
26,0.15220013,0.13094518,0.10889092,0.12853579,0.13198067,0.130510538,0.015363073545204744
27,0.13936245,0.13964573,0.11440839,0.12652422,0.11573991,0.12713614,0.01222923364878192
28,0.1348672,0.13773781,0.11311306,0.112973586,0.11293499,0.12232532919999999,0.012799829711341205
29,0.1295567,0.13455729,0.1301831,0.10566708,0.10745669,0.12148417200000002,0.013772201362696888
30,0.13827871,0.12383305,0.10643262,0.10099155,0.119495526,0.1178062912,0.014751196439223064
31,0.12606493,0.12354332,0.1008293,0.122174084,0.110132866,0.1165489,0.010716701329937212
32,0.11476366,0.10971204,0.08594835,0.10026905,0.10748817,0.10363625400000001,0.01117778608858346
33,0.113203466,0.09245182,0.11449137,0.101636894,0.11204134,0.106764978,0.009488874992100906
34,0.10224558,0.11469816,0.098207116,0.10543049,0.11757882,0.10763203319999999,0.00823951531284524
35,0.117147036,0.10182598,0.09840092,0.09895724,0.11976201,0.1072186372,0.010380183956988392
36,0.10803668,0.10874446,0.099795975,0.10708004,0.10439997,0.10561142499999998,0.003644917079440905
37,0.10410947,0.103029415,0.10152508,0.10253713,0.09627865,0.101495949,0.0030613365273977986
38,0.117238335,0.09987569,0.102657124,0.09646648,0.09684312,0.1026161498,0.008550824675788599
39,0.11067349,0.10118537,0.081946224,0.095467865,0.094719544,0.09679849859999999,0.010469511997107687
40,0.103824064,0.0954376,0.09215446,0.09670081,0.0894517,0.0955137268,0.005443103630939907
41,0.093625754,0.092083804,0.09167792,0.08663321,0.087565705,0.0903172786,0.0030439072426064195
42,0.09678618,0.09306377,0.081559226,0.09127854,0.078926854,0.088322914,0.007695318884495821
43,0.103532225,0.09684718,0.07863476,0.08167721,0.08444364,0.089027003,0.010660464596867722
44,0.08872631,0.098625764,0.08423984,0.083819404,0.090930514,0.0892683664,0.00603313182811306
45,0.09206529,0.08161338,0.07803737,0.09153779,0.089114115,0.08647358899999999,0.006298353990093759
46,0.081574336,0.08075392,0.08196682,0.08104532,0.08015604,0.0810992872,0.0007053706052985177
47,0.095873296,0.084827095,0.07778837,0.07277061,0.08325996,0.08290386620000001,0.008672988293197
48,0.090589955,0.0854373,0.07633774,0.08680258,0.07504286,0.082842087,0.006811471308714805
49,0.08826462,0.08853853,0.07543756,0.0775191,0.074153736,0.08078270920000001,0.007058625860742531
50,0.09346589,0.09043811,0.07879414,0.07821128,0.08084563,0.08435101,0.007088663510115995
51,0.09067365,0.083079174,0.07631992,0.066262566,0.06974961,0.07721698400000002,0.009899656602962952
52,0.09030749,0.07040035,0.069360465,0.07445831,0.07512244,0.075929811,0.008415254933302974
53,0.092758544,0.07510467,0.07518341,0.077442855,0.06764737,0.0776273698,0.009232061364818541
54,0.079510085,0.07819611,0.06606772,0.078752235,0.068471484,0.0741995268,0.006399972925247709
55,0.07972701,0.07777442,0.067880765,0.06659458,0.069263026,0.0722479602,0.006050224739852247
56,0.07869189,0.07014044,0.06921895,0.068792775,0.07182658,0.071734127,0.004060065230528322
57,0.08658705,0.0723397,0.0742065,0.06860745,0.06775324,0.073898788,0.007571054297419216
58,0.06980099,0.07774608,0.062022395,0.07823512,0.0754338,0.072647677,0.006818650127688031
59,0.067622885,0.07915535,0.06970472,0.07663736,0.0645635,0.07153676299999999,0.006151426197494369
60,0.07406461,0.07718644,0.06991565,0.06574307,0.07039278,0.07146051,0.004352682250664525
61,0.079491556,0.07766114,0.07220954,0.070006594,0.07423017,0.0747198,0.0038786785740143512
62,0.07808246,0.07279152,0.06705536,0.066216126,0.067743585,0.0703778102,0.005012111746948111
63,0.07243775,0.07919972,0.06123808,0.06352264,0.06311703,0.067903044,0.00765986392646958
64,0.06635742,0.067017846,0.055282682,0.06644298,0.06399735,0.0638196556,0.004910753364787404
65,0.075739406,0.06973776,0.060207322,0.06718604,0.064436704,0.0674614464,0.0058213712909195876
66,0.06975647,0.07324366,0.06334193,0.071669206,0.0721636,0.07003497319999999,0.003948791941475416
67,0.07340798,0.07938864,0.06626488,0.058439534,0.057489745,0.06699815579999999,0.009471107662797587
68,0.07673912,0.075427026,0.05763001,0.0755797,0.05909862,0.0688948952,0.009640433821652694
69,0.078468196,0.06582216,0.06712408,0.06709723,0.06755171,0.06921267519999999,0.005214316884787998
70,0.07046533,0.06890893,0.05782004,0.060150802,0.06367643,0.0642043064,0.005449823589303124
71,0.0658027,0.0614348,0.057564385,0.056299347,0.059672404,0.0601547272,0.0037196991811082936
72,0.07146193,0.061938193,0.06827539,0.059560288,0.056320384,0.06351123700000001,0.006239060531879061
73,0.06361674,0.0683099,0.06294206,0.05627139,0.0626637,0.062760758,0.004291848955592453
74,0.073716566,0.06342425,0.053721778,0.07064623,0.061769947,0.0646557542,0.007864166073363418
75,0.061960198,0.05165242,0.06272622,0.06351973,0.05703617,0.059378947599999995,0.0050050224941571245
76,0.06074792,0.06626273,0.05703609,0.054742076,0.062702246,0.060298212399999995,0.004557114737531942
77,0.058681365,0.068611614,0.05523794,0.06405468,0.056269895,0.0605710988,0.005641348540208246
78,0.07055487,0.06458838,0.0490551,0.060529865,0.05308971,0.059563584999999995,0.008650576892504052
79,0.063359156,0.061168917,0.054885447,0.059706904,0.057102352,0.05924455520000001,0.0033330816575250157
80,0.061464794,0.062069,0.05717819,0.056229863,0.05204361,0.0577970914,0.004112269369509835
81,0.07114062,0.061746016,0.057208993,0.053088762,0.05510577,0.0596580322,0.007177842538588195
82,0.071386665,0.0618105,0.047913782,0.055472337,0.058232415,0.058963139799999995,0.008620606260841268
83,0.06943132,0.058510896,0.054450233,0.04766021,0.052733812,0.05655729420000001,0.008181899696711346
84,0.064074576,0.056614175,0.0509456,0.057673626,0.05761132,0.0573838594,0.004662214865432393
85,0.058277622,0.061643243,0.05275929,0.05803275,0.05271022,0.056684625,0.003877728809941716
86,0.05641851,0.059300233,0.056032147,0.05956448,0.05266746,0.05679656600000001,0.0028154251661258035
87,0.05742645,0.060191162,0.05311373,0.05558139,0.05205936,0.0556744184,0.0032827204448464386
88,0.061617002,0.057630137,0.053041574,0.054839306,0.050952356,0.055616075,0.004154794549327799
89,0.056070052,0.060684007,0.052787483,0.059517093,0.050243273,0.055860381599999995,0.0044067413348507075
90,0.05569315,0.06287488,0.049631856,0.06361397,0.048316903,0.0560261518,0.007157347431673427
91,0.057307,0.056559213,0.055883847,0.05123353,0.047636062,0.053723930399999995,0.004147489924861216
92,0.0552297,0.057108417,0.046975717,0.0629019,0.058667827,0.0561767122,0.005870626510513226
93,0.05677789,0.06304923,0.050522454,0.0546199,0.060117077,0.057017310200000004,0.004847181280030817
94,0.05353684,0.047665637,0.04668336,0.049542613,0.043819696,0.04824962919999999,0.0036071096255759555
95,0.054380618,0.05899311,0.05304701,0.054111585,0.048160907,0.053738646,0.003864910612886732
96,0.05794608,0.04815897,0.047720343,0.051144753,0.04940439,0.05087490720000001,0.004170261158638592
97,0.05689852,0.05020366,0.0496207,0.056314796,0.0475766,0.0521228552,0.0042128336412912415
98,0.051228788,0.047464438,0.0454826,0.049417995,0.049126476,0.0485440594,0.0021707634722458367
99,0.057692647,0.05317186,0.049700156,0.04650519,0.044904035,0.050394777599999996,0.005165528278902391
100,0.050660558,0.05324644,0.050494477,0.04839907,0.051219836,0.050804076200000006,0.0017348271602134304
101,0.05448415,0.05684502,0.048405893,0.050893553,0.052821457,0.0526900146,0.0032435027738519527
102,0.058585037,0.056543037,0.043259732,0.053133495,0.051139273,0.052532114799999995,0.005937257642805741
103,0.053850103,0.04532473,0.044450887,0.04701741,0.052138537,0.048556333400000005,0.004198881253350981
104,0.05189716,0.054180376,0.047477998,0.046099074,0.048013337,0.049533589,0.0033731146987398763
105,0.054536458,0.050754577,0.048372354,0.048311673,0.042778023,0.048950617,0.004280754769314112
106,0.052823894,0.052979037,0.048321486,0.05410883,0.044041477,0.0504549448,0.0042136105205036085
107,0.05292193,0.058936834,0.04659168,0.05014731,0.04509957,0.0507394648,0.005507340455239281
108,0.058481075,0.048908588,0.04878865,0.055472523,0.047256153,0.051781397800000004,0.004904016105896848
109,0.055253945,0.057172224,0.04443244,0.045546718,0.047638614,0.0500087882,0.005819148085695724
110,0.049009424,0.048455928,0.046429336,0.053057753,0.04602476,0.04859544019999999,0.002801940660577272
111,0.048109412,0.050036665,0.043914817,0.048097078,0.04882899,0.047797392400000006,0.0023097670235195365
112,0.057602882,0.048197344,0.04183095,0.0464833,0.04807768,0.0484384312,0.005737089173733768
113,0.051930368,0.051696032,0.043629967,0.047068335,0.041944697,0.0472538798,0.0045540325786968955
114,0.05397981,0.052284732,0.04545277,0.052036203,0.040498286,0.0488503602,0.0056911449170423695
115,0.049981557,0.050131276,0.045941897,0.043132618,0.045994222,0.04703631400000001,0.002990643445701194
116,0.05571773,0.047263395,0.046788298,0.045307267,0.04573078,0.048161494,0.004296624659928943
117,0.053259898,0.050745346,0.04313106,0.0416098,0.045614,0.046872020800000004,0.004976846265848402
118,0.04914653,0.046195813,0.04449474,0.049289607,0.04614403,0.047054144,0.0020911098985429964
119,0.04847458,0.049594175,0.042234946,0.04456617,0.046486244,0.04627122300000001,0.0029640244536664998
120,0.0492183,0.05196402,0.040648222,0.0444265,0.046111334,0.0464736752,0.004357033788765151
121,0.04887241,0.050520644,0.038674347,0.051705234,0.037965517,0.045547630400000004,0.006678914096922293
122,0.046570264,0.046819247,0.041381717,0.045849554,0.043392405,0.044802637400000005,0.0023440725377183408
123,0.050209,0.04723341,0.048026193,0.04548102,0.040318742,0.046253673,0.003727154479280005
124,0.05053725,0.04387692,0.039626554,0.04640042,0.043694485,0.0448271258,0.0040097533063242425
125,0.04119188,0.044052497,0.04485348,0.041946582,0.038890854,0.04218705860000001,0.0023718578010011055
126,0.044392563,0.051210538,0.038663402,0.04345326,0.051101763,0.045764305199999994,0.005380412166229712
127,0.047684856,0.041889578,0.044982642,0.041407254,0.04291176,0.043775218,0.0025812590648499434
128,0.048446495,0.044213448,0.03934317,0.0411644,0.03925709,0.0424849206,0.0038910614929992824
129,0.051652186,0.040214542,0.042637028,0.04296557,0.042289812,0.04395182760000001,0.00443639834327293
130,0.049157538,0.047798406,0.041212305,0.045653444,0.043537818,0.045471902200000004,0.0031982158544155846
131,0.04640226,0.045768023,0.04267898,0.04302098,0.040644415,0.043702931599999995,0.002367437166946632
132,0.04701429,0.043254226,0.039238922,0.041698836,0.039067548,0.0420547644,0.0032792803164308467
133,0.043403767,0.042144805,0.043565147,0.04291609,0.03995467,0.0423968958,0.0014727677792709555
134,0.04262468,0.043363433,0.041361943,0.04145073,0.03932876,0.04162590919999999,0.0015324647157777247
135,0.048955105,0.050383903,0.03841234,0.041097786,0.04381513,0.0445328528,0.005088383580185135
136,0.05239074,0.0443934,0.03625428,0.040374562,0.035320126,0.0417466216,0.006957925371577852
137,0.05151046,0.042767186,0.041007597,0.04520451,0.038448706,0.0437876918,0.004973018475739981
138,0.043976158,0.04481626,0.043277726,0.040000457,0.036913436,0.0417968074,0.0032838229980889336
139,0.04851435,0.04552663,0.035856195,0.038365483,0.0448742,0.042627371600000005,0.005294406926141047
140,0.040279426,0.045695927,0.037979737,0.041142836,0.035356574,0.0400909,0.0038545197806713213
141,0.04155314,0.04336123,0.032961305,0.03696938,0.04037144,0.039043299000000004,0.004123092877819998
142,0.04393831,0.045364894,0.040557817,0.036635496,0.039550163,0.041209336,0.003493325986110159
143,0.041800924,0.043982036,0.037188806,0.038018163,0.03857717,0.0399134198,0.002868684023773655
144,0.037416317,0.042163245,0.03685347,0.0414803,0.04431903,0.0404464724,0.00320563246593029
145,0.04194723,0.045156624,0.03353548,0.041608416,0.035662167,0.039581983400000006,0.004814109532308213
146,0.039416377,0.043286134,0.036117744,0.044853326,0.038357884,0.040406293,0.00359294977463184
147,0.043766793,0.042604685,0.03959448,0.040278494,0.04123186,0.041495262399999996,0.001699525644690394
148,0.038155235,0.05067326,0.035062157,0.03912677,0.03950312,0.0405041084,0.005946484768290026
149,0.042884007,0.04322954,0.034118313,0.036855087,0.04071571,0.0395605314,0.00396165124295909
150,0.040913276,0.04252101,0.03635045,0.032373838,0.03360647,0.0371530088,0.0044445910363477975
151,0.044136703,0.048214473,0.031012159,0.03332466,0.037531484,0.0388438958,0.007234328147291682
152,0.052121434,0.04446915,0.040459868,0.047069363,0.03538875,0.043901713,0.006368607395512461
153,0.04388951,0.04258664,0.03245119,0.038872145,0.03839028,0.039237953,0.004465512405485513
154,0.04086359,0.04289868,0.037172858,0.038444333,0.037003826,0.0392766574,0.002545677767656151
155,0.04302092,0.047718406,0.037023477,0.038174845,0.034082077,0.040003945,0.005383130213676656
156,0.04048065,0.043016702,0.034531713,0.04126847,0.038652755,0.039590058,0.0032333226373104963
157,0.038274176,0.043371737,0.03665842,0.035615366,0.04067484,0.0389189078,0.0031364732737422137
158,0.04052804,0.043661777,0.037456315,0.038504213,0.041353013,0.0403006716,0.0024379179790786237
159,0.04335007,0.04320333,0.032051377,0.038596645,0.037833788,0.039007042,0.004647498021142074
160,0.046819672,0.045326594,0.032973126,0.039352737,0.033354107,0.0395652472,0.00647879775138441
161,0.039612338,0.04559613,0.03748224,0.040362947,0.03442482,0.039495695,0.00411548335900013
162,0.04220365,0.04753393,0.03432097,0.03508171,0.03832365,0.039492782000000004,0.00546765332792049
163,0.04352319,0.042183258,0.041268457,0.035916198,0.035014514,0.0395811234,0.003854986635280829
164,0.04392377,0.04928077,0.03515096,0.036711425,0.03710667,0.040434719,0.005985044542485043
165,0.03630306,0.048601307,0.028623346,0.03922306,0.040291734,0.0386085014,0.0072125845996582815
166,0.044270046,0.04975865,0.044311352,0.03727007,0.036919072,0.042505838,0.005422195437905757
167,0.041906975,0.046571083,0.03431616,0.035964347,0.036218554,0.0389954238,0.00511521467947355
168,0.04690916,0.042437732,0.035380602,0.036863543,0.03664757,0.039647721399999995,0.004885527490698605
169,0.04508182,0.03951367,0.036916383,0.033075567,0.03413706,0.0377449,0.004807924784901435
170,0.038704805,0.04115607,0.038280018,0.03463835,0.0402887,0.038613588600000005,0.0025095976557756835
171,0.044835344,0.0443715,0.033120565,0.039078414,0.03138803,0.0385587706,0.006213831887143698
172,0.03778119,0.0491037,0.03429001,0.033176657,0.037986465,0.0384676044,0.0063102220409344
173,0.040330224,0.056424133,0.033984236,0.04183504,0.032713916,0.0410575098,0.009446075457124201
174,0.035290062,0.047299113,0.036183074,0.03329155,0.03576705,0.0375661698,0.005552769816337805
175,0.03823591,0.045756977,0.03365474,0.034248285,0.032765333,0.036932249,0.005359204073981926
176,0.039680287,,0.032001145,0.036729377,,0.036136936333333335,0.0038736991263753737
177,0.04056302,,0.039693452,0.032524798,,0.037593756666666665,0.004411325605749061
178,0.04506854,,,,,0.04506854,
