n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
63,0.00015468568,-0.00018078278,-0.0013340134,-4.3102613e-05,-0.00019976773,-0.0003205961686,0.0005839643159288359
64,2.8765253e-05,0.00031364482,-0.0010996014,-3.2692995e-05,-0.00023548416,-0.00020507369640000006,0.0005372544249543519
65,0.00021888042,-0.00020035045,-0.0010312861,-3.8529e-05,-0.00012006317,-0.00023426966000000002,0.00047251673033255124
66,0.00012160606,-0.00036693597,-0.0008587396,-6.1567174e-05,-0.000373083,-0.00030774393679999996,0.00037293214166060385
67,0.0002465928,-0.00017296261,-0.0007267501,-3.861425e-05,-0.00025808468,-0.00018996376800000002,0.00035586422196880017
68,0.00018730808,-0.0001329539,-0.00047990622,-1.2922999e-05,-0.00015789283,-0.0001192735738,0.0002434323617489196
69,-0.00029901016,-0.00012955646,-0.00021253902,9.390573e-06,-0.00015554143,-0.0001574512994,0.00011367887669603424
70,0.00053163816,-0.00011074355,0.00011378678,2.6828457e-05,0.00024657918,0.0001616178054,0.00024432057902501193
71,0.00014127497,-9.4740055e-05,0.000302042,1.5128011e-05,0.0009433978,0.0002614205452,0.0004088668559055117
72,0.00025227884,-0.00012829519,0.00067357236,-1.5795411e-05,0.0016444211,0.00048523633979999993,0.0007177922253107466
73,0.00013645756,-0.00035743573,0.0005099627,-1.5279751e-05,0.0015573043,0.00036620181579999995,0.0007350772453059103
74,0.00027236453,-5.2553816e-05,0.000294008,-4.9771807e-05,0.0009817849,0.00028916636140000003,0.0004218050333553883
75,-1.952403e-05,-0.00045387837,0.00044035714,-5.531298e-06,0.00019198729,3.06821464e-05,0.0003288175472396626
76,0.00037849514,0.00024942498,-9.287923e-05,2.0742835e-05,-0.00046984106,1.7188533000000007e-05,0.0003293180839057101
77,-3.7915295e-05,0.0008159997,0.00040689984,-3.190631e-06,-0.0007908929,7.818014279999997e-05,0.0005974574557118061
78,0.00016217685,0.00087822543,0.0006235365,9.847905e-06,-0.0009818518,0.00013838697699999997,0.0007167206856207991
79,0.00020835586,0.0007582932,0.00023796671,1.5587466e-06,-0.0007775157,8.573176331999998e-05,0.0005574119468262395
80,0.0001714626,0.00037127623,0.0003199501,1.8425885e-06,-0.00044919638,8.306702769999999e-05,0.0003304896579829333
81,4.851901e-05,-3.5024414e-06,1.398188e-05,3.5540914e-05,-0.00023143386,-2.737889948e-05,0.00011580006674679662
82,-3.701198e-05,-6.409266e-05,0.0003641036,2.941821e-05,-0.00024161028,1.0161377999999994e-05,0.00022179600860325693
83,-0.00014279157,-6.1348765e-05,-0.0002809613,-7.651326e-06,-3.0564726e-05,-0.0001046635374,0.00011103245076033794
84,-7.3810836e-05,-7.119241e-05,0.00016071077,-3.6160687e-05,-0.00029119046,-6.232872459999999e-05,0.00016048323905834392
85,-0.00014303885,-0.00015074381,0.00030416367,-3.2893964e-05,3.8104106e-05,3.1182304000000045e-06,0.00018586599068150058
86,-3.8059872e-05,-9.741953e-05,0.00010447926,-4.925637e-05,-0.00044294776,-0.0001046408544,0.00020355306462874084
87,0.000101208934,-9.947583e-05,0.00038632966,-4.1842355e-05,0.00026593066,0.00012243021379999998,0.00020427518670639732
88,0.0011325742,-0.0001354244,-0.00016235812,3.4881217e-05,0.0006944968,0.0003128339394,0.0005748133136197267
89,0.0010785197,-2.5558093e-05,0.0001462389,2.5390502e-05,0.00046588446,0.00033809509380000006,0.0004559044090273328
90,0.0002624838,-5.4165354e-05,9.3203445e-05,4.7523823e-05,3.162738e-05,7.61346188e-05,0.00011704157062273483
91,2.9270903e-05,1.3847824e-05,0.00019745665,2.4289307e-05,-0.00037304475,-2.16360132e-05,0.0002106237446385988
92,5.5194076e-05,3.817193e-05,-7.7097066e-05,1.2861638e-05,-0.00057425373,-0.00010902463039999999,0.0002650228093169057
93,2.9923196e-05,-3.5607532e-05,0.00038294704,-3.6953377e-05,-0.00012229869,4.36021274e-05,0.00019724890590136243
94,-7.377734e-05,-0.00028434425,-0.0003138599,-7.22075e-05,0.00012688572,-0.00012346065399999998,0.00018021100743238319
95,-0.00013628064,-0.000612397,-0.00042378862,-8.8186745e-05,9.821284e-05,-0.00023248803299999996,0.00028300553412558433
96,-0.00021558718,-0.0003191826,-0.00028699887,-0.00011291893,8.432425e-05,-0.000170072666,0.00016275857964563568
97,-0.0003042352,-0.00023665457,-0.00023408298,-2.4273097e-05,3.6438778e-05,-0.00015256141380000002,0.0001490816276603491
98,-0.00030267268,-0.00041657203,-0.00015506025,-4.4006145e-05,9.960774e-05,-0.00016374067300000002,0.0002043219831662576
99,-0.00025200006,-8.705862e-05,-7.481283e-05,-6.7221365e-05,5.191847e-05,-8.5834881e-05,0.00010846231897195935
100,-0.00014650053,-0.0004974804,2.2342747e-06,-4.0949355e-05,-0.00011056556,-0.00015865231406,0.00019811799174225775
101,-0.00016502748,-4.032285e-06,-6.45936e-05,8.754203e-06,-0.00018150799,-8.12814304e-05,8.861587541615598e-05
102,-7.8767516e-05,-0.00048264582,-3.0313855e-05,4.8487364e-06,-0.00039318413,-0.00019601251692,0.00022504609268281624
103,-0.0003358652,-0.00097262,7.41118e-05,1.1972854e-05,-0.001281052,-0.0005006905092,0.0006025093986388114
104,-2.657704e-05,-0.00083357585,0.00052232697,-3.064296e-05,-0.0009922488,-0.000272143536,0.0006291992235202317
105,-0.0004985664,-0.0007567451,0.0011008135,-3.6892816e-05,-0.00041557738,-0.00012139363920000003,0.0007303090995965673
106,-0.0003915965,-0.0006244092,0.00068338553,8.0037804e-05,-0.00066749257,-0.0001840149872,0.0005685277596506474
107,-0.00030689503,-0.0006496929,-0.0003480547,0.00012172727,-0.0005776203,-0.000352107132,0.00030248680762498417
108,-0.0002533257,-0.00034066517,-0.0013485802,7.813892e-05,-0.0004933149,-0.00047154941,0.0005330493117873089
109,-0.0004012182,-0.000525023,-0.0015879835,3.440115e-05,-0.00027324745,-0.0005506141999999999,0.0006160934208091162
110,-0.00016075469,-0.00029525446,-0.0014870552,3.75684e-05,2.7167167e-05,-0.0003756657566,0.0006365681563246078
111,-0.0005634292,-0.00031768385,-0.0013748349,0.00018751336,0.00034714924,-0.00034425707,0.0006840423411616447
112,-1.5070418e-06,-0.00020753764,-0.0011596468,6.971364e-05,0.0006061107,-0.00013857342836,0.000644994581558891
