n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
111,0.46586466,0.45013398,0.3737424,0.4870079,0.4897465,0.45329908799999996,0.04733359262145987
112,0.466955,0.44374818,0.38505644,0.5058238,0.46187413,0.45269151,0.04406045206044306
113,0.46260446,0.4614607,0.39465994,0.4958146,0.45396644,0.453701228,0.03673879786097689
114,0.4692939,0.45895985,0.38675952,0.4927317,0.45615736,0.452780466,0.039614227592610955
115,0.47094443,0.46535903,0.38406822,0.4895566,0.46961626,0.45590890799999995,0.041220489006437926
116,0.46897584,0.4757424,0.3856223,0.47117412,0.46686906,0.4536767439999999,0.03818559358451143
117,0.48520184,0.47557288,0.38519895,0.49470726,0.46768355,0.46167289599999994,0.04393882777270725
118,0.47453552,0.44800246,0.37591064,0.51351255,0.47789305,0.457970844,0.051452428631637286
119,0.47163755,0.44234157,0.35589623,0.52828467,0.47105533,0.45384307,0.06300858114489964
120,0.47337523,0.44603318,0.36055693,0.5486179,0.4874195,0.463200548,0.06858687311112943
121,0.4684173,0.43760726,0.36422867,0.54301405,0.49065417,0.46078429,0.0662804052411748
122,0.45479715,0.437401,0.36771303,0.5486833,0.47410458,0.45653981200000004,0.06530404208736447
123,0.4318304,0.45323402,0.36854437,0.5401142,0.4898092,0.456706438,0.06414061272169544
124,0.43628198,0.44746992,0.36433455,0.5437901,0.49310592,0.45699649400000003,0.0669759345900181
125,0.42483535,0.45713326,0.37635246,0.5306523,0.501938,0.458182274,0.0611876304005481
126,0.4436407,0.4236564,0.3582119,0.5192949,0.48926178,0.446813136,0.062152979178527544
127,0.4440691,0.43471685,0.3578599,0.52608764,0.4665275,0.44585219800000003,0.0606939333595337
128,0.4309944,0.44645143,0.3614329,0.50164044,0.4831531,0.44473445399999995,0.05441775811356968
129,0.44151855,0.44697586,0.36540145,0.49909937,0.47418,0.44543504599999995,0.05032201702095941
130,0.47400993,0.448895,0.36529905,0.493148,0.47087896,0.450446188,0.05012143790468375
131,0.46296185,0.463848,0.3779449,0.46463493,0.4650747,0.446892876,0.03855149398489806
132,0.4579529,0.45175797,0.37078166,0.49011838,0.44867587,0.443857356,0.044058091841380626
