n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
102,0.5161092,0.5179163,0.47484684,0.5793896,0.5119412,0.520040628,0.03758440029035875
103,0.5082717,0.50156844,0.47592783,0.5774814,0.5205796,0.5167657940000001,0.03765560527099626
104,0.5092342,0.5096761,0.4727384,0.57010746,0.5272712,0.5178054719999999,0.03534010585293882
105,0.49945617,0.49703556,0.4753117,0.56608653,0.5219647,0.511970932,0.034467220809271365
106,0.4975418,0.4951476,0.46509826,0.56705296,0.5178735,0.508542824,0.037743814809728514
107,0.5014391,0.5016041,0.47063053,0.56178975,0.5083265,0.5087579959999999,0.033056774083889816
108,0.49866122,0.49769458,0.46743226,0.56303316,0.5097903,0.507322304,0.03488808369739561
109,0.50225157,0.5075536,0.46332133,0.56475997,0.503862,0.508349694,0.03628923077969042
110,0.493698,0.5001118,0.46362907,0.56128216,0.50602853,0.5049499120000001,0.03546797998368627
111,0.49099678,0.5050247,0.46556625,0.5579175,0.500092,0.503919446,0.033799495946819656
112,0.4949488,0.50435865,0.46890616,0.55964047,0.50219965,0.5060107460000001,0.03313803751645876
113,0.49420953,0.50507724,0.46432844,0.5624529,0.50752187,0.506717996,0.03557757017103235
114,0.4936831,0.50362325,0.4592479,0.5592902,0.50461453,0.504091796,0.03593978488811291
115,0.48977613,0.5016394,0.45550328,0.55844414,0.51098037,0.5032686639999999,0.0373163450945002
116,0.49147838,0.49625576,0.45195016,0.5482241,0.508397,0.49926107999999997,0.03460046199332315
117,0.49344993,0.4985144,0.45046997,0.5413748,0.49978495,0.49671880999999996,0.03223516549758898
118,0.48847228,0.4933896,0.4511387,0.53647965,0.5038497,0.49466598599999995,0.03068932583855467
119,0.49332416,0.4931023,0.44574505,0.5309819,0.5029873,0.493228142,0.030721557942010702
120,0.47625768,0.49988478,0.44190246,0.52825785,0.49942857,0.489146268,0.03220578486821382
121,0.47540447,0.49379206,0.43955082,0.53333044,0.49888158,0.48819187399999997,0.034324160126023164
122,0.466309,0.49629232,0.43175426,0.53543484,0.49090022,0.484138128,0.03836258061341181
123,0.47091794,0.49528882,0.42692655,0.5387374,0.47904354,0.48218285000000005,0.04049751760792753
124,0.4693167,0.49358654,0.42769265,0.5326499,0.48402625,0.481454408,0.03811965365137871
125,0.4614407,0.48712993,0.43948284,0.52518314,0.47228462,0.477104246,0.032000156427047045
126,0.47013885,0.48453796,0.4382351,0.53372794,0.48187613,0.48170319599999994,0.034416018253287675
127,0.46925008,0.47917843,0.43103358,0.530193,0.48315093,0.478561204,0.03547132991623136
128,0.4624973,0.47299612,0.43223965,0.5298689,0.4837169,0.476263774,0.03559275025785279
129,0.45705903,0.46851707,0.43558562,0.5268084,0.48384178,0.47436238,0.034196691084506244
130,0.4564078,0.47188735,0.42890596,0.5321791,0.47497198,0.472870438,0.03783779230067237
131,0.4582656,0.46328315,0.43161583,0.52023584,0.47275925,0.469231934,0.03234370177498906
132,0.46070227,0.47293687,0.42800018,0.52169144,0.46591035,0.4698482220000001,0.03371821796956313
133,0.4693039,0.4685108,0.43464005,0.5268158,0.46755815,0.4733657399999999,0.03328056891106654
134,0.46531475,0.45978746,0.43297827,0.51980543,0.4733315,0.470243482,0.03157625439044458
135,0.4637487,0.47178537,0.4331569,0.5193142,0.4692047,0.47144197400000004,0.03091038132239521
136,0.46220607,0.46338814,0.42843908,0.5151302,0.47304717,0.468442132,0.031087206139635143
137,0.46057913,0.46086597,0.42682597,0.52447844,0.4754231,0.46963452199999994,0.03547119510828427
138,0.4589427,0.4629929,0.4174599,0.5131202,0.4719511,0.46489336000000003,0.034148920262989296
139,0.4606461,0.4593389,0.4156806,0.5025265,0.46834046,0.461306512,0.03096205468800027
140,0.45433939,0.46203986,0.41583177,0.4997809,0.47049868,0.46049812,0.030325475035871238
141,0.45150533,0.45920318,0.40897614,0.50207293,0.4717529,0.45870209599999995,0.03382332018389723
142,0.4487045,0.45986176,0.41257322,0.4951595,0.46666485,0.456592766,0.029997797168436872
143,0.44347256,0.46247992,0.4197213,0.49238086,0.4679786,0.457206648,0.027271065367757807
144,0.4417839,0.4659412,0.4185776,0.4952373,0.47250146,0.45880829199999995,0.029469443293203213
145,0.4468249,0.45845068,0.41139925,0.4955007,0.46972695,0.4563804960000001,0.03093309620696464
146,0.4418835,0.46668398,0.40862066,0.50298464,0.46860808,0.457756172,0.03503328501751611
147,0.44526237,0.45563418,0.40950215,0.505586,0.46596283,0.456389506,0.034766188243394315
148,0.44052395,0.46677515,0.40784988,0.4970553,0.46584755,0.455610366,0.03337588524279962
149,0.44393322,0.4713958,0.41352886,0.49292058,0.48088872,0.46053343599999996,0.0318835889253873
150,0.44020373,0.46477175,0.41525492,0.48105586,0.48263013,0.45678327799999996,0.028811974985289868
151,0.4395685,0.47464103,0.41272727,0.48428053,0.47323942,0.45689135,0.029929186458491498
152,0.44927424,0.48539227,0.41918573,0.4870398,0.46023065,0.460224538,0.028091661733772016
153,0.44514817,0.48396835,0.41768184,0.48872995,0.45855594,0.45881685,0.029182106840196606
154,0.4438183,0.4866228,0.42097893,0.48816592,0.4635356,0.4606243099999999,0.02871034439274807
155,0.4432344,0.4960528,0.4138276,0.49172324,0.45698273,0.46036415399999997,0.03437871829574192
156,0.44319856,0.50742316,0.40913832,0.4966907,0.45729935,0.46275001800000004,0.040105619820645075
157,0.4398423,0.5038587,0.4035226,0.48949516,0.45383242,0.458110236,0.04003049653808805
158,0.4396685,0.5088303,0.39642888,0.48835012,0.45219028,0.45709361600000004,0.04376511475796081
159,0.44360855,0.5025306,0.3997811,0.4810025,0.45933175,0.4572509,0.039075603952258384
160,0.44363248,0.4972076,0.40469712,0.48734602,0.4519952,0.456975684,0.037002901715763856
161,0.44897372,0.49768457,0.40432996,0.4773602,0.44548607,0.45476690399999997,0.03541173272971728
162,0.44792694,0.4989182,0.40117383,0.47656924,0.44674712,0.454267066,0.03676530030852025
163,0.43344396,0.4927873,0.3997988,0.48356372,0.448456,0.451609956,0.03788457280952339
164,0.441015,0.500721,0.39810568,0.4786131,0.4528722,0.454265396,0.03899474811922856
165,0.44066665,0.50100577,0.39686823,0.4853341,0.44935086,0.45464512199999996,0.0407821014429844
166,0.44185904,0.5082013,0.40362126,0.48194999,0.45999086,0.45912448999999994,0.03971458054398409
167,0.44278723,0.51362735,0.40097493,0.48780128,0.45976478,0.4609911139999999,0.043081858046288245
168,0.44208002,0.5175961,0.4037159,0.485223,0.45633996,0.46099099599999993,0.043159650101865746
169,0.44069362,0.50622964,0.40470445,0.4762091,0.46200287,0.457967936,0.03812352870466913
170,0.44288966,0.50855315,0.40518427,0.4712425,0.46326572,0.45822706,0.03800091616468411
171,0.44456577,0.50230944,0.39457476,0.46647823,0.45259348,0.452104336,0.03903166230864027
172,0.4331218,0.5027237,0.3928252,0.4607122,0.45717674,0.449311928,0.04030356542060417
173,0.4342482,0.5130267,0.3950922,0.47640917,0.44979244,0.453713742,0.04433925619583529
174,0.4283194,0.5105212,0.39590168,0.46621722,0.4506238,0.45031666000000004,0.04278544809807653
175,0.42380008,0.50876313,0.39147097,0.47125256,0.45827287,0.450711922,0.044952102642880555
176,0.42618692,,0.3927068,0.4791219,,0.4326718733333334,0.0435710149274048
177,0.42497134,,0.39728957,0.47236064,,0.43154051666666665,0.03796421932945065
178,0.42968634,,,,,0.42968634,
