n_updates,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
63,0.00015468568,-0.00018078278,-0.0013340134,3.1326144e-06,-0.00019976773,-0.00031134912311999997,0.0005897939049798493
64,2.8765253e-05,0.00031364482,-0.0010996014,8.605499e-05,-0.00023548416,-0.00018132409940000005,0.0005492699376385092
65,0.00021888042,-0.00020035045,-0.0010312861,7.5567084e-05,-0.00012006317,-0.00021145044320000002,0.0004868698646597258
66,0.00012160606,-0.00036693597,-0.0008587396,6.628481e-05,-0.000373083,-0.00028217354,0.00039759866953430645
67,0.0002465928,-0.00017296261,-0.0007267501,4.1335148e-05,-0.00025808468,-0.0001739738884,0.0003660162252570465
68,0.00018730808,-0.0001329539,-0.00047990622,-3.4247755e-06,-0.00015789283,-0.0001173739291,0.0002445044555033507
69,-0.00029901016,-0.00012955646,-0.00021253902,-4.692157e-06,-0.00015554143,-0.00016026784540000002,0.00010857143796998782
70,0.00053163816,-0.00011074355,0.00011378678,-5.966425e-05,0.00024657918,0.000144319264,0.0002588781389319997
71,0.00014127497,-9.4740055e-05,0.000302042,-1.7890225e-06,0.0009433978,0.0002580371385,0.00041147613854083584
72,0.00025227884,-0.00012829519,0.00067357236,3.9031907e-05,0.0016444211,0.0004962018033999999,0.0007085843436823623
73,0.00013645756,-0.00035743573,0.0005099627,6.4326094e-05,0.0015573043,0.0003821229848,0.0007255493735367977
74,0.00027236453,-5.2553816e-05,0.000294008,4.5450695e-05,0.0009817849,0.0003082108618,0.000404469629183942
75,-1.952403e-05,-0.00045387837,0.00044035714,1.4252302e-05,0.00019198729,3.4638866400000005e-05,0.0003283915976226917
76,0.00037849514,0.00024942498,-9.287923e-05,-3.3057164e-05,-0.00046984106,6.428533200000006e-06,0.0003300510227885765
77,-3.7915295e-05,0.0008159997,0.00040689984,4.6347584e-05,-0.0007908929,8.808778579999998e-05,0.0005961801211807482
78,0.00016217685,0.00087822543,0.0006235365,7.2736046e-05,-0.0009818518,0.00015096460519999996,0.0007144492516690483
79,0.00020835586,0.0007582932,0.00023796671,2.2973634e-05,-0.0007775157,9.001474079999999e-05,0.0005566852971899841
80,0.0001714626,0.00037127623,0.0003199501,2.2476423e-05,-0.00044919638,8.71937946e-05,0.00032934871981079087
81,4.851901e-05,-3.5024414e-06,1.398188e-05,2.0875397e-05,-0.00023143386,-3.0312002879999997e-05,0.00011397936277775958
82,-3.701198e-05,-6.409266e-05,0.0003641036,1.4801345e-05,-0.00024161028,7.2380049999999995e-06,0.0002215749596050642
83,-0.00014279157,-6.1348765e-05,-0.0002809613,1.3449291e-05,-3.0564726e-05,-0.00010044341400000001,0.00011593429642664082
84,-7.3810836e-05,-7.119241e-05,0.00016071077,1.2546836e-05,-0.00029119046,-5.258721999999999e-05,0.00016391047777567514
85,-0.00014303885,-0.00015074381,0.00030416367,-1.2716569e-06,3.8104106e-05,9.442691820000005e-06,0.00018486959246439134
86,-3.8059872e-05,-9.741953e-05,0.00010447926,4.690686e-05,-0.00044294776,-8.540820840000001e-05,0.00021435087808649916
87,0.000101208934,-9.947583e-05,0.00038632966,0.00012177736,0.00026593066,0.0001551541568,0.00018342169633547387
88,0.0011325742,-0.0001354244,-0.00016235812,0.00010896727,0.0006944968,0.00032765115,0.0005667555770371419
89,0.0010785197,-2.5558093e-05,0.0001462389,9.579346e-05,0.00046588446,0.00035217568540000003,0.0004447836343078961
90,0.0002624838,-5.4165354e-05,9.3203445e-05,1.8822473e-05,3.162738e-05,7.03943488e-05,0.00011947412684015854
91,2.9270903e-05,1.3847824e-05,0.00019745665,-6.3194557e-06,-0.00037304475,-2.775776574e-05,0.00020939647194360514
92,5.5194076e-05,3.817193e-05,-7.7097066e-05,7.2568173e-06,-0.00057425373,-0.00011014559453999999,0.00026438947959620814
93,2.9923196e-05,-3.5607532e-05,0.00038294704,1.9188235e-05,-0.00012229869,5.483044980000001e-05,0.0001930705805207818
94,-7.377734e-05,-0.00028434425,-0.0003138599,1.1988579e-05,0.00012688572,-0.0001066214382,0.00018987222136263355
95,-0.00013628064,-0.000612397,-0.00042378862,-1.553059e-05,9.821284e-05,-0.00021795680199999996,0.0002939219353695772
96,-0.00021558718,-0.0003191826,-0.00028699887,-2.2000328e-05,8.432425e-05,-0.0001518889456,0.00017533328997737464
97,-0.0003042352,-0.00023665457,-0.00023408298,-6.884014e-05,3.6438778e-05,-0.0001614748224,0.0001405839980388953
98,-0.00030267268,-0.00041657203,-0.00015506025,-0.00010055186,9.960774e-05,-0.000175049816,0.00019748852912002493
99,-0.00025200006,-8.705862e-05,-7.481283e-05,-9.282665e-05,5.191847e-05,-9.0955938e-05,0.0001079671180024051
100,-0.00014650053,-0.0004974804,2.2342747e-06,-0.000104730636,-0.00011056556,-0.00017140857026,0.00019055373588575174
101,-0.00016502748,-4.032285e-06,-6.45936e-05,-0.00013547283,-0.00018150799,-0.00011012683699999999,7.429855079737051e-05
102,-7.8767516e-05,-0.00048264582,-3.0313855e-05,-5.876495e-05,-0.00039318413,-0.0002087352542,0.0002122882984574927
103,-0.0003358652,-0.00097262,7.41118e-05,6.387738e-05,-0.001281052,-0.0004903096039999999,0.0006138901903795092
