#{"t_start": 1782659227.271723, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,198,66.735893
0.0,300,76.99527
0.0,771,85.612335
0.0,302,89.2151
0.0,612,95.847702
0.0,241,98.220099
0.0,603,104.809135
0.0,519,110.430222
0.0,535,116.238522
0.0,470,121.539398
0.0,686,129.020645
0.0,691,136.612757
0.0,286,139.625217
0.0,807,936.770685
0.0,304,1204.698169
0.0,336,1597.843174
0.0,397,1999.133304
0.0,340,2381.815142
0.0,426,2829.831081
0.0,708,3568.414353
0.0,298,3976.411376
0.0,295,4267.29758
0.0,241,4556.918162
0.0,246,4850.009502
0.0,561,5432.000702
0.0,205,5715.01227
0.0,293,6004.218869
0.0,383,6436.928069
0.0,351,6863.009984
0.0,380,7289.514251
0.0,384,7711.050604
0.0,249,8002.109818
0.0,501,8561.611739
0.0,583,9144.915247
0.0,284,9424.097884
0.0,618,10143.915493
0.0,641,10849.813449
0.0,495,11437.497673
0.0,305,11875.371855
0.0,410,12303.211024
0.0,371,12732.318238
0.0,400,13168.611813
0.0,204,13320.121852
0.0,487,13898.706507
0.0,392,14327.096733
0.0,199,14613.412633
0.0,249,14898.309246
0.0,310,15194.118806
0.0,285,15476.002116
0.0,274,15880.428214
0.0,467,16300.570742
0.0,252,16585.399388
0.0,373,17027.325321
0.0,482,17609.622869
0.0,278,17900.501794
0.0,563,18477.644397
0.0,277,18892.210033
0.0,366,19175.600351
0.0,296,19600.100154
0.0,173,19716.59727
0.0,211,19917.10654
0.0,207,20020.7948
0.0,226,20213.391696
0.0,239,20461.915732
0.0,193,20601.104498
0.0,243,20889.725032
0.0,247,21166.214484
0.0,220,21447.222579
0.0,254,21730.798352
0.0,324,22109.11951
0.0,253,22395.196413
0.0,249,22548.913953
0.0,207,22824.717592
0.0,386,23241.385142
0.0,183,23522.195456
0.0,340,23821.399043
0.0,215,24101.901448
0.0,546,24686.741583
0.0,264,24978.40737
