#{"t_start": 1782659225.2679946, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,926,83.954821
0.0,288,87.235232
0.0,594,93.718797
0.0,451,98.537497
0.0,207,100.933292
0.0,569,106.909905
0.0,623,113.670083
0.0,620,120.435793
0.0,407,124.967854
0.0,264,127.833787
0.0,547,133.74555
0.0,858,143.099567
0.0,471,557.03942
0.0,602,1205.139843
0.0,463,1603.422455
0.0,566,2252.917297
0.0,391,2692.204148
0.0,450,3122.340839
0.0,541,3844.86629
0.0,365,4261.975564
0.0,301,4558.804242
0.0,223,4848.398785
0.0,289,5142.625745
0.0,307,5435.911454
0.0,297,5857.700893
0.0,344,6154.211291
0.0,446,6726.705403
0.0,403,7152.302568
0.0,292,7435.120174
0.0,359,7863.918126
0.0,435,8293.015808
0.0,493,8857.218689
0.0,185,9141.103381
0.0,209,9285.241596
0.0,487,9857.028086
0.0,229,10142.104303
0.0,231,10423.713444
0.0,366,10842.01358
0.0,502,11431.615995
0.0,420,11881.309531
0.0,357,12301.315831
0.0,292,12595.509638
0.0,491,13169.40512
0.0,328,13468.20438
0.0,265,13760.60836
0.0,304,14182.05606
0.0,234,14467.154454
0.0,305,14760.929565
0.0,216,15043.472904
0.0,330,15335.402876
0.0,479,15888.416781
0.0,349,16301.650004
0.0,249,16584.500181
0.0,215,16735.930736
0.0,240,17030.00651
0.0,288,17325.611849
0.0,250,17614.818822
0.0,322,18044.025051
0.0,481,18620.299497
0.0,246,18894.417112
0.0,414,19321.320737
0.0,210,19462.918263
0.0,417,19918.933718
0.0,375,20209.522787
0.0,251,20456.200054
0.0,294,20741.797328
0.0,389,21162.94795
0.0,427,21590.716623
0.0,511,22123.000344
0.0,303,22539.329535
0.0,613,23104.308141
0.0,304,23528.623425
0.0,325,23826.40942
0.0,424,24390.637643
0.0,313,24688.687891
0.0,246,24979.005196
