advmean,advstd,best_ret,epcount,eprew,ev_ext,ev_int,mem_available,n_rooms,n_updates,opt_approxkl,opt_auxloss,opt_clipfrac,opt_ent,opt_featvar,opt_gradnorm,opt_maxfeat,opt_maxkl,opt_pg,opt_tot,opt_vf,reset_counter,retextmean,retextstd,retintmean,retintstd,rewintmax_norm,rewintmax_unnorm,rewintmean_norm,rewintmean_unnorm,rewintstd_unnorm,rooms,tcount,time_elapsed,tps,vpredextmean,vpredextstd,vpredintmean,vpredintstd,wait_step,wait_update,eplen,eprooms,rewtotal
0.65274674,0.27984887,-inf,0,nan,-1.0,0.00036197900772094727,912626532352,0,1,0.0026910459,0.4436261,0.18164062,2.8877335,0.35302886,4.3158464,4.237055,0.00862532,-0.6746453,-0.11982703,0.1140799,0,-0.001472675,0.00012702701,0.65136826,0.2798539,0.10423325,1.9010427,0.04561875,0.83201075,0.41286498,[],0,268.49837851524353,15.255249893587163,-0.0017011586,0.00028402335,-0.0009215316,0.00027305566,155.9667046070099,141.07945728302002,,,
0.3356784,0.15624246,0.0,1,0.0,-1.0,-0.01082158088684082,900708720640,1,2,0.0030289711,0.3590157,0.119140625,2.8818955,0.32102793,2.5871508,4.1845155,0.012644885,-0.33651227,0.04001403,0.020392492,0,0.0010985095,0.00016083402,0.65277666,0.1553068,0.080851994,1.3058635,0.025750492,0.41590348,0.22700799,[1],253,404.6002950668335,30.095094151537282,0.0011991517,0.00049130927,0.31689703,0.017183002,136.09089422225952,120.10967063903809,253.0,1.0,0.0
0.25321883,0.15802403,0.0,8,0.0,-0.9751975536346436,-0.06029772758483887,883393638400,1,3,0.000681367,0.32389167,0.0,2.881092,0.31878883,1.3939282,4.521772,0.0051002423,-0.25726587,0.0795362,0.015791483,0,0.0020632893,0.0002992289,1.0383646,0.15341426,0.07413215,1.0457203,0.025245076,0.35611117,0.19436523,[1],2660,520.6091315746307,35.30765549395629,0.0023842775,0.00038770022,0.78450394,0.02662393,115.89674949645996,102.20249366760254,332.5,1.0,0.0
0.20494574,0.15073195,0.0,16,0.0,-0.4516483545303345,-0.06362271308898926,888769871872,1,4,0.0025246912,0.28464776,0.22851562,2.8793907,0.30603516,2.6181931,3.8055298,0.0074713463,-0.18585363,0.11455703,0.018642291,0,0.0017336903,0.0002496216,1.3297522,0.14613453,0.075964235,1.002389,0.025080288,0.33094788,0.18254618,[1],6212,632.8087503910065,36.50636334982765,0.0020524464,0.0002208068,1.124169,0.029483072,112.1439995765686,100.46434831619263,388.25,1.0,0.0
0.1327208,0.15429817,0.0,25,0.0,-0.512974739074707,-0.029674053192138672,878113275904,1,5,0.0022212737,0.25406402,0.15917969,2.8755686,0.28774107,2.0677557,4.1538553,0.010392261,-0.10950637,0.1563791,0.014697017,0,0.0013578662,0.00019659048,1.549478,0.15201798,0.075443156,0.96583706,0.02338409,0.29936737,0.17486812,[1],10576,784.1300301551819,27.06823483020798,0.0016265172,0.00017463573,1.41622,0.031338975,151.33424735069275,138.73220896720886,423.04,1.0,0.0
0.084963866,0.13712041,0.0,31,0.0,-0.3630843162536621,-0.050733089447021484,880745947136,1,6,0.0027812242,0.26344416,0.20507812,2.873682,0.332042,0.6824171,3.8509865,0.009519172,-0.09735124,0.17322987,0.010010646,0,0.00061315374,0.00011833979,1.6974627,0.13374656,0.06423517,0.81183726,0.021798782,0.2755043,0.16459417,[1],12937,903.4978401660919,34.31410877009366,0.00073661964,0.00014973292,1.612252,0.023187578,119.3192024230957,105.47123718261719,417.3225806451613,1.0,0.0
0.052563094,0.15337461,0.0,37,0.0,0.25892460346221924,-0.031536102294921875,878723764224,1,7,0.0008777196,0.25351372,0.059570312,2.8698072,0.33706892,0.48469207,4.298052,0.0067038704,-0.064138815,0.19766073,0.011155628,0,0.0006353232,0.00015667733,1.7835646,0.15100251,0.06625447,0.82770866,0.020970525,0.26198208,0.16360015,[1],17118,1031.2907309532166,32.05186163536567,0.0007674877,0.00019140633,1.7307372,0.020258803,127.80785369873047,113.20928835868835,462.64864864864865,1.0,0.0
0.03560827,0.11542922,0.0,49,0.0,-0.6207960844039917,-0.058318257331848145,878103216128,1,8,0.0019360988,0.21317297,0.10644531,2.8646474,0.3162998,0.93654996,4.5691447,0.008815844,-0.014090246,0.20277695,0.0065588714,0,0.0005336181,0.0001230366,1.847363,0.11214901,0.06576165,0.81940734,0.02008613,0.25027844,0.14496848,[1],23637,1170.792244195938,29.361688212442093,0.0006590129,0.00015647635,1.8115041,0.02560278,139.47034215927124,127.65249109268188,482.38775510204084,1.0,0.0
0.03137205,0.12055039,0.0,59,0.0,-0.055458784103393555,-0.019850611686706543,872599224320,1,9,0.0014814525,0.23079363,0.05078125,2.8590758,0.36418402,0.5982354,4.080495,0.0046803984,-0.026160492,0.20791958,0.006145532,0,0.0016082115,0.00024036157,1.8914939,0.11933862,0.063403636,0.7771202,0.0209129,0.25632343,0.1450398,[1],28483,1305.3233578205109,30.446489334612817,0.0019531366,0.00012293945,1.859432,0.016511528,134.52618980407715,120.20768332481384,482.76271186440675,1.0,0.0
0.011285045,0.10824275,0.0,67,0.0,-0.048097968101501465,-0.016845703125,874853552128,1,10,0.0021550683,0.22697094,0.09765625,2.8540173,0.37551486,0.074991405,4.64116,0.008854699,-0.018801667,0.2113757,0.0060604424,0,0.0013846188,0.00019759875,1.9196215,0.10731288,0.05951249,0.71941,0.019869339,0.24018827,0.1340712,[1],31934,1441.4919822216034,30.080349925869406,0.0016745398,9.761323e-05,1.9077566,0.012090294,136.16081380844116,121.32550358772278,476.6268656716418,1.0,0.0
-0.013252305,0.09678118,0.0,75,0.0,-0.02495706081390381,-0.010825753211975098,873235197952,1,11,0.0011769515,0.21702956,0.05859375,2.8527994,0.38047704,0.57132006,4.3355412,0.0062807603,-0.0074615874,0.21047246,0.0037573006,0,0.0013758123,0.00019825767,1.9148302,0.09623729,0.0617689,0.7381373,0.018520486,0.22131947,0.117965944,[1],35143,1565.9957647323608,32.898599700080446,0.0016649287,9.3080365e-05,1.9275043,0.010086391,124.50372767448425,112.6905722618103,468.5733333333333,1.0,0.0
-0.021943245,0.102129124,0.0,85,0.0,0.07852280139923096,-0.008690476417541504,870902276096,1,12,0.001434155,0.20433047,0.043945312,2.851121,0.36273897,0.36025032,4.37108,0.006090786,0.018130504,0.22636777,0.0067579118,0,0.0013759139,0.00024017452,1.8953992,0.10162526,0.057208613,0.67854726,0.017739212,0.21040353,0.11767949,[1],40162,1703.3799686431885,29.814198675277037,0.0016940262,9.8401964e-05,1.9167063,0.009578005,137.38503170013428,122.70526027679443,472.49411764705883,1.0,0.0
-0.005236185,0.15798715,0.0,93,0.0,-0.0013036727905273438,-0.0025701522827148438,869464240128,1,13,0.0025507296,0.1803682,0.13671875,2.845543,0.36477733,0.60025907,3.8256786,0.0059451493,0.03596758,0.21905902,0.0055687856,0,0.005081708,0.045777734,1.874604,0.108840786,0.095653065,1.128304,0.017890196,0.2110291,0.11945656,[1],42896,1821.4798266887665,34.6825139587583,0.0012112793,9.155747e-05,1.8875811,0.00732229,118.08377814292908,102.08261179924011,461.247311827957,1.0,0.0
-0.011233483,0.11207744,0.0,103,0.0,0.032511115074157715,0.00047510862350463867,868499607552,1,14,0.0008224533,0.18439656,0.0,2.8497915,0.36775827,0.42862108,4.6755886,0.0038741666,0.030015625,0.21424125,0.0026788474,0,0.0042275134,0.0006158584,1.8557749,0.11207068,0.08062483,0.9441302,0.018129593,0.21230054,0.12288426,[1],47664,1965.1053347587585,28.518610897486422,0.0051182546,0.00011277602,1.8652269,0.0072202426,143.62088203430176,129.7600963115692,467.86,1.0,0.0
-0.024180654,0.08947696,100.0,119,1.0,-0.02938246726989746,0.005897343158721924,867045445632,1,15,0.0017396722,0.17812729,0.17871094,2.8532152,0.3936338,0.19399986,3.9391537,0.0058794534,0.028402738,0.20662268,0.0029458648,0,0.004926732,0.00094267813,1.8284198,0.089534655,0.06405598,0.74656105,0.016960047,0.19766633,0.105319604,[1],55560,2096.0892429351807,31.27101821864486,0.0061372966,0.00014386681,1.8501792,0.008295634,131.0665111541748,111.40240931510925,477.76,1.0,100.0
-0.034657955,0.07566252,100.0,128,1.0,-0.002093672752380371,0.0035527944564819336,866240815104,1,16,0.0015057768,0.17347336,0.111328125,2.8455448,0.40336922,0.13186269,4.287845,0.007982273,0.04032567,0.21324956,0.0022960831,0,0.005211509,0.00070083427,1.8000112,0.07573877,0.04896834,0.5661106,0.01620708,0.18736593,0.09666469,[1],58554,2216.068358182907,34.13927363019384,0.006283435,6.4660235e-05,1.8325254,0.0049261693,119.88503241539001,101.38939714431763,466.19,1.0,100.0
-0.041070618,0.06411035,100.0,142,1.0,0.00045108795166015625,0.004217028617858887,863663247360,1,17,0.0013383719,0.17005205,0.0625,2.8403993,0.38982022,0.35208574,4.6417923,0.0064712106,0.03710682,0.20600398,0.0016855088,0,0.0046558683,0.00084590184,1.7641289,0.06393256,0.044110365,0.50686955,0.015381023,0.1767424,0.08946809,[1],63666,2350.887147426605,30.38152250629394,0.0057739853,7.459763e-05,1.8029634,0.0058282684,134.81614470481873,117.19257760047913,434.02,1.0,100.0
-0.043523297,0.07311745,100.0,152,1.0,-0.003319859504699707,0.004084646701812744,862441218048,1,18,0.001454686,0.14764255,0.06347656,2.8291864,0.37294883,0.08853014,4.275172,0.0067410804,0.059535414,0.20582002,0.0014712348,0,0.004190729,0.0006177456,1.7176416,0.07308493,0.047575995,0.54483044,0.014635958,0.16760795,0.08780258,[1],66989,2505.7005772590637,26.457653244868535,0.0050851963,6.0097012e-05,1.7593759,0.0045435484,154.80429935455322,136.3939483165741,419.61,1.0,100.0
-0.023597354,0.069495484,100.0,161,1.0,-0.007597923278808594,0.0035227537155151367,860667920384,1,19,0.00097975,0.15803847,0.0390625,2.8224764,0.39470115,0.13498132,4.141536,0.0059290417,0.037566125,0.1946126,0.0018304975,0,0.00375301,0.0005389605,1.6854129,0.06941987,0.045686487,0.51981723,0.015713982,0.17879245,0.088408954,[1],70048,2655.8249423503876,27.284044581356618,0.004538954,5.629997e-05,1.7074383,0.0040560733,150.13106513023376,131.9612398147583,409.69,1.0,100.0
-0.03946606,0.06096612,100.0,172,1.0,-0.0015218257904052734,0.01375192403793335,861736681472,1,20,0.00033101754,0.13648778,0.0,2.8185587,0.3584689,0.3690518,4.495118,0.0016848134,0.060495332,0.19623613,0.0020715815,0,0.0032355692,0.0005458308,1.6413879,0.061140455,0.045927532,0.52060145,0.014036716,0.1591101,0.07748416,[1],74495,2796.2329869270325,29.172117732323244,0.003981608,6.658145e-05,1.6793619,0.004472117,140.44299626350403,123.24963331222534,405.55,1.0,100.0
