#{"t_start": 1782659227.3819141, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,392,75.781998
0.0,783,84.702289
0.0,429,89.411161
0.0,650,96.388252
0.0,406,100.72333
0.0,578,107.188789
0.0,396,111.395629
0.0,406,115.812504
0.0,616,122.614876
0.0,391,126.90274
0.0,416,131.306379
0.0,355,441.92264
0.0,321,817.717004
0.0,329,1066.505926
0.0,186,1337.013477
0.0,481,1851.998645
0.0,329,2132.298599
0.0,328,2538.014384
0.0,434,2966.614288
0.0,368,3416.783621
0.0,298,3708.885449
0.0,563,4405.893503
0.0,471,4856.287497
0.0,424,5423.65548
0.0,279,5715.113156
0.0,352,6139.792055
0.0,199,6288.696783
0.0,231,6580.998295
0.0,188,6733.20287
0.0,274,7143.586316
0.0,491,7577.486801
0.0,267,7867.84805
0.0,458,8430.58528
0.0,242,8707.790931
0.0,331,9137.943864
0.0,432,9560.596265
0.0,460,10134.383473
0.0,243,10288.812636
0.0,401,10839.747866
0.0,534,11432.596244
0.0,513,12018.927503
0.0,215,12167.08386
0.0,232,12455.684765
0.0,455,13016.802976
0.0,285,13316.109416
0.0,258,13605.535386
0.0,290,13900.397524
0.0,203,14181.895527
0.0,417,14616.264243
0.0,537,15197.484483
0.0,544,15880.445213
0.0,273,16158.970522
0.0,247,16439.489342
0.0,464,16881.320935
0.0,371,17321.902945
0.0,400,17755.305507
0.0,343,18184.530034
0.0,392,18620.718743
0.0,251,18896.1961
0.0,399,19323.983784
0.0,277,19606.211547
0.0,340,19919.58778
0.0,344,20206.78765
0.0,410,20592.109905
0.0,246,20879.886459
0.0,270,21159.495408
0.0,382,21582.425406
0.0,592,22122.950442
0.0,204,22402.423969
0.0,207,22674.593375
0.0,572,23241.337544
0.0,313,23669.891717
0.0,320,23963.290026
0.0,289,24253.929851
0.0,228,24542.002419
0.0,241,24827.702604
