#{"t_start": 1782659227.1774137, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,408,76.140602
0.0,1141,89.089348
0.0,599,95.410096
0.0,1276,109.216682
0.0,552,115.508271
0.0,249,118.104394
0.0,247,120.609254
0.0,251,123.340509
0.0,326,127.136857
0.0,453,131.930248
0.0,784,140.7172
0.0,253,305.097249
0.0,509,822.629343
0.0,251,1066.94365
0.0,651,1739.616617
0.0,667,2538.315392
0.0,239,2827.112111
0.0,313,3115.888966
0.0,317,3421.990497
0.0,576,4119.727956
0.0,304,4416.307022
0.0,442,4994.40511
0.0,301,5285.197663
0.0,292,5583.998832
0.0,331,6003.104856
0.0,445,6574.276175
0.0,229,6731.391459
0.0,187,6997.100679
0.0,217,7156.390844
0.0,255,7435.790256
0.0,438,8003.930495
0.0,484,8561.189435
0.0,288,8850.701719
0.0,316,9147.808467
0.0,249,9421.407326
0.0,343,9852.998369
0.0,235,10138.601226
0.0,231,10421.475319
0.0,333,10714.310476
0.0,196,11009.72273
0.0,354,11429.686127
0.0,285,11732.000211
0.0,488,12299.344848
0.0,197,12452.79216
0.0,326,12869.911269
0.0,224,13025.589254
0.0,422,13602.897625
0.0,383,14038.436517
0.0,219,14189.092283
0.0,185,14469.4041
0.0,290,14759.790423
0.0,379,15193.338928
0.0,271,15472.089759
0.0,489,16024.267267
0.0,441,16442.372378
0.0,289,16878.41529
0.0,246,17167.637807
0.0,623,17897.613437
0.0,468,18332.595733
0.0,337,18761.107518
0.0,491,19315.40224
0.0,312,19602.457554
0.0,292,19822.615252
0.0,535,20354.003587
0.0,384,20733.023538
0.0,305,21018.508876
0.0,311,21308.789019
0.0,239,21586.19192
0.0,443,22110.899236
0.0,256,22396.201693
0.0,534,22959.701234
0.0,454,23384.813509
0.0,352,23821.196169
0.0,203,24099.200022
0.0,283,24393.697232
0.0,302,24690.215388
