#{"t_start": 1782659227.815534, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,750,79.370368
0.0,708,87.354681
0.0,492,92.689812
0.0,1455,108.373789
0.0,454,113.57086
0.0,1336,127.980218
0.0,357,131.851983
0.0,908,1062.074508
0.0,254,1335.554251
0.0,434,1735.596323
0.0,476,2248.305006
0.0,396,2688.186425
0.0,331,2968.572001
0.0,276,3411.955764
0.0,373,3710.278697
0.0,606,4412.861169
0.0,388,4854.173401
0.0,425,5422.581816
0.0,397,5854.79466
0.0,250,6138.950579
0.0,641,6858.682953
0.0,461,7293.567365
0.0,204,7568.657178
0.0,277,7860.850282
0.0,194,8010.854458
0.0,489,8570.463942
0.0,347,8998.249872
0.0,314,9283.463946
0.0,404,9847.257558
0.0,369,10145.368031
0.0,399,10704.571265
0.0,402,11147.786274
0.0,335,11441.36033
0.0,392,11886.875966
0.0,232,12163.354042
0.0,320,12590.052585
0.0,312,12876.665902
0.0,293,13175.667871
0.0,203,13461.767522
0.0,350,13894.368404
0.0,250,14179.473455
0.0,327,14474.272461
0.0,195,14756.980718
0.0,222,15040.743392
0.0,575,15613.965502
0.0,327,16018.46324
0.0,282,16299.327558
0.0,419,16731.957389
0.0,263,17027.093817
0.0,221,17318.608896
0.0,392,17753.172453
0.0,235,18040.657186
0.0,327,18333.473341
0.0,317,18760.086525
0.0,440,19173.76064
0.0,294,19596.64133
0.0,287,19814.085988
0.0,413,20118.603083
0.0,297,20364.939817
0.0,293,20732.469649
0.0,404,21157.75461
0.0,340,21451.598064
0.0,260,21735.881256
0.0,345,22116.66121
0.0,521,22682.160654
0.0,242,22961.456671
0.0,357,23378.588702
0.0,353,23814.393883
0.0,223,23964.962661
0.0,255,24253.771641
0.0,504,24831.684907
