#{"t_start": 1782659225.0814743, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,399,78.138559
0.0,444,83.19587
0.0,707,91.201838
0.0,233,93.392296
0.0,2162,116.986767
0.0,462,122.1231
0.0,348,126.104702
0.0,430,130.620655
0.0,440,135.327554
0.0,408,554.396022
0.0,796,1339.799713
0.0,317,1602.643951
0.0,395,2003.90106
0.0,578,2692.414002
0.0,646,3419.621376
0.0,200,3704.498574
0.0,375,4114.594995
0.0,257,4407.225232
0.0,281,4704.50742
0.0,290,4998.800325
0.0,216,5280.002948
0.0,289,5580.087433
0.0,267,5864.218633
0.0,395,6290.726031
0.0,253,6583.785846
0.0,392,7004.696617
0.0,395,7435.193799
0.0,450,8002.808215
0.0,229,8281.524799
0.0,268,8562.897441
0.0,247,8846.37711
0.0,420,9279.303853
0.0,323,9566.49896
0.0,263,9858.300667
0.0,293,10282.790754
0.0,273,10565.285946
0.0,269,10847.098556
0.0,391,11295.453524
0.0,288,11582.499727
0.0,286,11890.107928
0.0,457,12454.563931
0.0,293,12743.391246
0.0,229,13023.697828
0.0,469,13605.737255
0.0,484,14181.283912
0.0,409,14614.997942
0.0,575,15197.315416
0.0,297,15609.680978
0.0,275,15883.96448
0.0,368,16301.62511
0.0,189,16443.741459
0.0,514,17029.718991
0.0,209,17319.888017
0.0,307,17613.785239
0.0,610,18333.203162
0.0,399,18765.301746
0.0,541,19328.104019
0.0,603,19922.049981
0.0,240,20119.036417
0.0,452,20468.986944
0.0,394,20892.070093
0.0,591,21586.995973
0.0,446,22111.275933
0.0,332,22405.015697
0.0,297,22689.304322
0.0,244,22968.749525
0.0,200,23242.107163
0.0,278,23531.406571
0.0,538,24109.196052
0.0,592,24829.511793
