#{"t_start": 1782659225.879466, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,478,78.209059
0.0,293,81.720776
0.0,348,85.360406
0.0,899,95.243108
0.0,650,102.311971
0.0,759,110.541935
0.0,969,121.223754
0.0,638,128.30851
0.0,1055,139.611208
0.0,526,666.308243
0.0,394,1064.816417
0.0,325,1340.804197
0.0,559,1997.320706
0.0,363,2256.896804
0.0,598,2968.196409
0.0,339,3414.918535
0.0,355,3842.901422
0.0,243,3984.294997
0.0,293,4407.801733
0.0,390,4849.892496
0.0,356,5278.558402
0.0,462,5720.296775
0.0,260,6006.204778
0.0,190,6283.268309
0.0,347,6588.203463
0.0,300,6997.49891
0.0,354,7298.111038
0.0,201,7573.329986
0.0,280,7866.90852
0.0,333,8285.321084
0.0,375,8705.895938
0.0,450,9147.887455
0.0,487,9711.521698
0.0,245,9999.315988
0.0,279,10288.197037
0.0,414,10716.897206
0.0,289,11149.000212
0.0,279,11436.019817
0.0,258,11734.998637
0.0,444,12167.499431
0.0,267,12459.224404
0.0,248,12743.302586
0.0,354,13172.908094
0.0,462,13751.503339
0.0,355,14179.705153
0.0,445,14617.491881
0.0,335,15042.788958
0.0,185,15194.497106
0.0,211,15466.195603
0.0,439,15889.495036
0.0,346,16301.335313
0.0,666,17028.604573
0.0,232,17320.544861
0.0,369,17753.808033
0.0,289,18043.792317
0.0,370,18475.508507
0.0,483,19037.311062
0.0,521,19601.285275
0.0,262,19816.423584
0.0,398,20118.726832
0.0,250,20358.588482
0.0,512,20882.524961
0.0,369,21299.796767
0.0,405,21729.714042
0.0,461,22124.497553
0.0,555,22820.588749
0.0,389,23240.702164
0.0,430,23679.401982
0.0,342,24103.332106
0.0,368,24540.005026
0.0,378,24973.924779
