#{"t_start": 1782659227.7675564, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,897,81.21383
0.0,437,86.059302
0.0,436,90.61681
0.0,1001,101.613848
0.0,676,108.84041
0.0,1074,120.80219
0.0,523,126.476319
0.0,590,133.034167
0.0,376,136.916071
0.0,801,936.074041
0.0,498,1472.031391
0.0,237,1600.923856
0.0,245,1857.208081
0.0,259,2133.799792
0.0,313,2539.028342
0.0,476,3112.303126
0.0,291,3415.002204
0.0,239,3703.342912
0.0,572,4269.209685
0.0,627,4997.426342
0.0,221,5281.42063
0.0,347,5709.006523
0.0,246,5866.905198
0.0,384,6293.501848
0.0,277,6720.009559
0.0,270,6995.902045
0.0,199,7154.435434
0.0,403,7578.102188
0.0,380,8009.820382
0.0,448,8565.902973
0.0,370,8995.509052
0.0,269,9276.904658
0.0,402,9709.355827
0.0,464,10278.620656
0.0,432,10710.60125
0.0,296,11018.036386
0.0,591,11734.917163
0.0,288,12025.612451
0.0,323,12448.326396
0.0,252,12732.070914
0.0,465,13174.698454
0.0,382,13609.1086
0.0,342,14042.908678
0.0,372,14469.625054
0.0,553,15049.504073
0.0,274,15333.815394
0.0,388,15757.915161
0.0,304,16158.961143
0.0,377,16582.518406
0.0,321,16880.731791
0.0,453,17461.701652
0.0,188,17611.613503
0.0,339,18041.418237
0.0,315,18333.905386
0.0,441,18894.202055
0.0,279,19170.597458
0.0,294,19456.301231
0.0,204,19713.648209
0.0,242,19916.902242
0.0,314,20120.861496
0.0,317,20455.314721
0.0,438,20883.428496
0.0,478,21444.197932
0.0,329,21735.727145
0.0,394,22122.629885
0.0,400,22673.41936
0.0,232,22827.419582
0.0,220,23096.407475
0.0,268,23381.615936
0.0,413,23825.018605
0.0,465,24393.904303
0.0,184,24679.742081
0.0,325,24976.634556
