#{"t_start": 1782659226.47974, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,428,77.087732
0.0,944,87.621751
0.0,748,95.836116
0.0,267,98.65949
0.0,536,104.434448
0.0,643,111.417874
0.0,734,119.427417
0.0,558,125.59248
0.0,493,131.029694
0.0,520,136.602987
0.0,474,555.988474
0.0,537,1067.58754
0.0,394,1478.409993
0.0,217,1738.498198
0.0,182,1996.720423
0.0,285,2251.290907
0.0,689,2968.601322
0.0,346,3416.787625
0.0,191,3568.922558
0.0,267,3850.644588
0.0,209,4120.841013
0.0,226,4411.005664
0.0,304,4711.093256
0.0,349,5142.301881
0.0,208,5424.415094
0.0,352,5723.198194
0.0,620,6438.911881
0.0,613,7151.209383
0.0,301,7434.893933
0.0,512,8010.603329
0.0,314,8426.124871
0.0,260,8706.012464
0.0,1028,9850.253531
0.0,330,10146.191912
0.0,332,10566.018344
0.0,205,10840.802075
0.0,504,11430.438072
0.0,301,11734.906179
0.0,297,12026.933716
0.0,358,12453.119263
0.0,564,13026.513346
0.0,652,13892.889177
0.0,577,14472.201981
0.0,287,14764.093669
0.0,358,15194.013992
0.0,329,15608.38749
0.0,222,15758.804777
0.0,249,16026.38033
0.0,391,16442.924902
0.0,328,16880.399049
0.0,291,17172.79572
0.0,213,17464.894967
0.0,317,17756.595531
0.0,347,18186.000786
0.0,294,18478.331607
0.0,553,19167.803981
0.0,330,19457.587546
0.0,280,19722.799922
0.0,253,19926.989897
0.0,289,20208.634136
0.0,349,20468.609107
0.0,357,20888.09264
0.0,379,21305.295258
0.0,250,21585.714987
0.0,255,21866.312449
0.0,242,22116.855456
0.0,208,22396.184975
0.0,348,22686.587743
0.0,264,22968.191694
0.0,389,23386.105514
0.0,302,23819.097748
0.0,232,24098.901881
0.0,303,24394.897158
0.0,369,24827.424039
