#{"t_start": 1782659224.0763881, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,808,83.890185
0.0,486,89.326424
0.0,673,96.614299
0.0,440,101.226476
0.0,433,106.202823
0.0,1028,117.400619
0.0,667,124.614232
0.0,396,128.864533
0.0,1049,140.212519
0.0,359,445.417631
0.0,537,943.019006
0.0,628,1603.930151
0.0,311,2001.908221
0.0,290,2255.835019
0.0,556,2836.813305
0.0,203,3119.28935
0.0,503,3709.634547
0.0,447,4127.4933
0.0,569,4853.696468
0.0,264,5144.122481
0.0,201,5426.393412
0.0,427,5863.410834
0.0,793,6730.629084
0.0,243,7003.006206
0.0,367,7429.491086
0.0,206,7581.492579
0.0,326,8008.81118
0.0,263,8288.638048
0.0,206,8563.934069
0.0,218,8715.305166
0.0,545,9415.416103
0.0,469,9858.464461
0.0,271,10147.713359
0.0,361,10568.999556
0.0,212,10846.791659
0.0,230,11150.204747
0.0,314,11440.255119
0.0,427,11890.791873
0.0,520,12591.166331
0.0,512,13168.451516
0.0,220,13320.307507
0.0,314,13752.908545
0.0,247,14041.332094
0.0,351,14331.391697
0.0,220,14619.476295
0.0,260,14905.353792
0.0,266,15197.432392
0.0,223,15472.397311
0.0,245,15753.806381
0.0,251,16022.531398
0.0,229,16302.589352
0.0,214,16445.133075
0.0,394,16885.022195
0.0,264,17176.11271
0.0,246,17469.990119
0.0,405,17905.819295
0.0,325,18335.008543
0.0,249,18623.804748
0.0,239,18898.032766
0.0,256,19172.191638
0.0,238,19453.897781
0.0,305,19719.748227
0.0,328,20013.594496
0.0,275,20212.447809
0.0,556,20744.293106
0.0,530,21310.999285
0.0,703,22116.704404
0.0,449,22547.874733
0.0,299,22958.446983
0.0,498,23525.270956
0.0,291,23820.596379
0.0,371,24248.900474
0.0,239,24538.998179
0.0,470,24981.890708
