#{"t_start": 1782659226.277732, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,326,69.245809
0.0,430,80.951733
0.0,560,87.33878
0.0,439,91.99407
0.0,468,97.237203
0.0,1185,109.937603
0.0,956,120.60446
0.0,446,125.343232
0.0,538,131.203447
0.0,354,135.019942
0.0,349,442.727275
0.0,722,1204.089849
0.0,623,1853.846861
0.0,261,2130.72823
0.0,519,2690.094348
0.0,523,3266.099334
0.0,558,3848.636013
0.0,510,4415.491779
0.0,282,4713.597746
0.0,450,5285.314747
0.0,308,5583.909829
0.0,391,6007.998384
0.0,379,6442.218631
0.0,622,7155.525848
0.0,207,7427.908946
0.0,323,7720.005089
0.0,326,8151.307513
0.0,194,8292.215392
0.0,296,8705.498394
0.0,548,9280.329542
0.0,343,9707.795236
0.0,271,9996.799612
0.0,532,10565.804976
0.0,457,11144.716991
0.0,519,11729.929227
0.0,392,12156.989134
0.0,566,12739.744622
0.0,255,13022.433837
0.0,345,13461.611465
0.0,354,13893.19026
0.0,619,14476.899562
0.0,188,14759.010333
0.0,417,15194.601588
0.0,365,15614.19094
0.0,364,16020.71347
0.0,271,16301.17578
0.0,527,16881.22039
0.0,472,17462.688028
0.0,206,17613.611653
0.0,430,18184.525133
0.0,384,18619.805957
0.0,315,18899.189756
0.0,564,19598.332062
0.0,429,19920.737664
0.0,328,20127.198352
0.0,367,20467.818893
0.0,209,20741.059824
0.0,266,21021.001041
0.0,451,21578.843805
0.0,362,21870.902002
0.0,544,22538.44781
0.0,559,23097.338259
0.0,398,23531.099444
0.0,200,23816.70165
0.0,260,24100.59603
0.0,352,24400.416848
0.0,368,24833.909928
