#{"t_start": 1782659226.68662, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,277,68.433075
0.0,497,80.937812
0.0,382,85.199072
0.0,543,91.115235
0.0,239,93.695826
0.0,275,96.724614
0.0,813,105.379513
0.0,988,116.240786
0.0,574,122.394221
0.0,372,126.52416
0.0,723,134.446634
0.0,502,140.002221
0.0,344,442.1069
0.0,359,820.505257
0.0,423,1207.083221
0.0,295,1597.428201
0.0,392,1997.791922
0.0,505,2537.692244
0.0,555,3116.100225
0.0,338,3560.787204
0.0,521,4113.184481
0.0,244,4405.684482
0.0,283,4704.994064
0.0,286,4997.38437
0.0,241,5283.287849
0.0,298,5581.383569
0.0,368,6004.489365
0.0,273,6290.480417
0.0,322,6724.299244
0.0,661,7428.186846
0.0,602,8146.001613
0.0,189,8286.590605
0.0,538,8855.600893
0.0,433,9413.701245
0.0,428,9853.579292
0.0,304,10145.104621
0.0,307,10562.679502
0.0,333,10851.092467
0.0,357,11295.486299
0.0,240,11577.19133
0.0,411,12026.774652
0.0,332,12450.723183
0.0,732,13310.847252
0.0,431,13753.996636
0.0,308,14046.789248
0.0,419,14611.079778
0.0,266,14897.687592
0.0,277,15191.490713
0.0,421,15615.386985
0.0,311,16019.570792
0.0,245,16168.982293
0.0,245,16442.768005
0.0,205,16732.696277
0.0,344,17168.598251
0.0,270,17463.894518
0.0,234,17752.29441
0.0,263,18041.413006
0.0,427,18475.897966
0.0,515,19040.89016
0.0,253,19322.135161
0.0,568,19825.589938
0.0,259,20023.208336
0.0,275,20354.666977
0.0,423,20740.525132
0.0,278,21021.080014
0.0,468,21582.186497
0.0,200,21734.481728
0.0,668,22535.996328
0.0,501,22969.413809
0.0,379,23385.581902
0.0,422,23959.330551
0.0,340,24255.00128
0.0,339,24687.147028
0.0,281,24979.397273
