#{"t_start": 1782659224.788243, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,298,70.590298
0.0,708,85.134779
0.0,442,90.281299
0.0,632,97.18137
0.0,367,101.21172
0.0,356,104.8016
0.0,533,110.894409
0.0,358,114.545325
0.0,200,116.838645
0.0,415,121.234256
0.0,739,129.511188
0.0,529,135.096769
0.0,387,139.324538
0.0,514,666.011526
0.0,458,1068.096459
0.0,586,1737.377543
0.0,319,2003.184644
0.0,262,2255.79768
0.0,200,2541.109149
0.0,220,2696.635954
0.0,537,3415.796673
0.0,276,3707.379176
0.0,323,3984.995548
0.0,258,4273.877641
0.0,290,4703.498143
0.0,451,5146.593077
0.0,231,5432.883132
0.0,539,6007.488178
0.0,249,6291.064986
0.0,366,6729.782688
0.0,328,7145.988457
0.0,277,7426.578592
0.0,361,7856.96109
0.0,396,8282.995048
0.0,238,8437.505322
0.0,355,8857.178963
0.0,183,9140.850233
0.0,409,9562.301089
0.0,332,9860.594293
0.0,454,10428.796144
0.0,214,10709.580468
0.0,222,10854.18723
0.0,412,11432.502334
0.0,210,11584.085578
0.0,524,12169.190446
0.0,350,12598.108748
0.0,360,13022.005589
0.0,194,13178.597525
0.0,201,13464.738847
0.0,276,13758.120929
0.0,535,14330.60386
0.0,366,14763.605911
0.0,425,15326.997076
0.0,257,15609.907821
0.0,337,15890.93171
0.0,212,16162.584517
0.0,225,16441.796598
0.0,319,16735.089755
0.0,238,17029.185639
0.0,484,17610.613034
0.0,262,17901.584606
0.0,414,18334.196143
0.0,598,19038.504111
0.0,573,19606.683267
0.0,531,20022.219704
0.0,180,20210.412109
0.0,330,20468.408316
0.0,265,20748.501565
0.0,313,21161.500651
0.0,392,21585.193102
0.0,265,21865.384706
0.0,424,22266.292969
0.0,353,22683.07741
0.0,297,22968.903585
0.0,533,23536.226204
0.0,396,24100.502228
0.0,268,24391.292203
0.0,492,24973.296578
