#{"t_start": 1782713038.6871727, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,185,40.809039
0.0,317,44.388696
0.0,540,50.492666
0.0,463,55.38749
0.0,520,61.098987
0.0,911,71.489236
0.0,387,75.622625
0.0,576,82.026484
0.0,550,87.994979
0.0,349,91.892708
0.0,422,96.42392
0.0,559,103.026026
0.0,561,725.202787
0.0,400,1172.388093
0.0,412,1624.079473
0.0,675,2363.823038
0.0,435,2753.498277
0.0,568,3238.21329
0.0,508,3691.481663
0.0,372,4092.397958
0.0,469,4560.218236
0.0,429,4968.584838
0.0,404,5332.81473
0.0,865,6220.298275
0.0,321,6703.553743
0.0,914,7701.887445
0.0,312,8004.684751
0.0,639,8713.780465
0.0,589,9419.288743
0.0,583,10000.104869
0.0,538,10715.120265
0.0,318,11011.642271
0.0,482,11600.400973
0.0,814,12466.131804
0.0,809,13468.709332
0.0,395,13904.006786
0.0,460,14348.789716
0.0,450,14912.488068
0.0,384,15350.100799
0.0,253,15575.897617
0.0,259,15807.292834
0.0,478,16299.305361
0.0,344,16687.485851
0.0,555,17348.463889
0.0,206,17751.093158
0.0,609,18403.95617
0.0,511,18967.310706
0.0,579,19553.609378
0.0,752,20442.392642
0.0,471,20954.806743
