#{"t_start": 1782713038.2742178, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,349,43.01246
0.0,753,51.41432
0.0,1240,65.198052
0.0,444,70.245482
0.0,759,78.495068
0.0,558,84.956066
0.0,328,88.217313
0.0,342,92.118292
0.0,503,97.766168
0.0,402,102.183319
0.0,523,723.718283
0.0,700,1475.615972
0.0,658,2208.403259
0.0,839,2974.227201
0.0,463,3380.70637
0.0,616,3943.594206
0.0,507,4438.308472
0.0,476,4965.403781
0.0,597,5553.251943
0.0,919,6554.105611
0.0,369,6978.518962
0.0,544,7555.214987
0.0,355,7997.810943
0.0,345,8267.277817
0.0,224,8571.484006
0.0,917,9563.035552
0.0,298,9991.996468
0.0,273,10285.69197
0.0,233,10440.092558
0.0,243,10728.087305
0.0,567,11453.215364
0.0,446,11895.701851
0.0,458,12463.800991
0.0,543,13050.720973
0.0,859,14043.01122
0.0,877,15044.496516
0.0,345,15361.194139
0.0,708,16085.495871
0.0,826,17013.318711
0.0,217,17348.157582
0.0,337,17876.91802
0.0,499,18401.421797
0.0,594,18980.585504
0.0,459,19548.004979
0.0,380,20007.79605
0.0,321,20313.90532
0.0,280,20577.203335
