#{"t_start": 1782713037.984335, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,705,47.225005
0.0,567,53.59054
0.0,518,59.1206
0.0,830,68.783449
0.0,815,77.581349
0.0,424,82.483475
0.0,446,87.106997
0.0,463,92.361588
0.0,374,96.547922
0.0,301,99.671908
0.0,752,108.257494
0.0,2910,3086.242878
0.0,495,3584.696576
0.0,384,3941.992844
0.0,413,4320.897063
0.0,384,4706.898536
0.0,420,5206.918247
0.0,268,5453.092405
0.0,281,5685.887835
0.0,458,6089.30958
0.0,301,6561.099568
0.0,516,7122.784127
0.0,189,7274.78912
0.0,475,7859.296973
0.0,427,8273.59666
0.0,457,8851.087347
0.0,318,9137.302334
0.0,638,9860.787805
0.0,869,10868.444852
0.0,436,11449.823484
0.0,1160,12754.196243
0.0,301,13049.592249
0.0,311,13336.482806
0.0,267,13761.598031
0.0,397,14211.216198
0.0,387,14633.592058
0.0,326,14919.989199
0.0,452,15466.220134
0.0,245,15687.955672
0.0,394,16083.600297
0.0,710,16855.623551
0.0,432,17539.41347
0.0,363,17888.700761
0.0,838,18826.302934
0.0,270,19120.701367
0.0,342,19548.29443
0.0,988,20694.197284
