#{"t_start": 1782713039.6654296, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,478,43.118846
0.0,293,46.506975
0.0,348,50.217562
0.0,899,60.026867
0.0,650,67.54055
0.0,759,75.757262
0.0,969,86.523619
0.0,638,93.59312
0.0,1055,105.270826
0.0,500,571.242925
0.0,1646,2437.084501
0.0,629,2977.354387
0.0,922,3808.121183
0.0,428,4308.711749
0.0,394,4700.01939
0.0,323,4968.809562
0.0,258,5216.852126
0.0,219,5457.604698
0.0,295,5689.915577
0.0,547,6395.484238
0.0,430,6826.442209
0.0,802,7707.111428
0.0,414,8148.518135
0.0,332,8570.146164
0.0,307,8856.508584
0.0,439,9419.843503
0.0,733,10284.128209
0.0,330,10581.204283
0.0,292,10870.633917
0.0,351,11312.509673
0.0,372,11747.016146
0.0,872,12756.441072
0.0,540,13330.844764
0.0,343,13763.610187
0.0,365,14210.40917
0.0,1151,15462.353248
0.0,432,15813.504066
0.0,500,16423.144765
0.0,539,17006.022717
0.0,477,17748.843992
0.0,685,18409.167684
0.0,353,18824.4224
0.0,601,19543.902759
0.0,294,19845.960804
0.0,484,20435.238965
0.0,444,20835.4779
