#{"t_start": 1782713039.4737217, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,1018,49.307305
0.0,308,52.732372
0.0,821,61.725183
0.0,651,69.203604
0.0,480,74.337554
0.0,465,79.624212
0.0,941,89.734414
0.0,365,93.91932
0.0,924,104.114374
0.0,1000,1172.651531
0.0,442,1763.395709
0.0,373,2195.418233
0.0,1177,3232.591475
0.0,183,3378.033508
0.0,499,3805.705455
0.0,450,4308.606361
0.0,234,4555.021896
0.0,1027,5552.136183
0.0,400,5930.094452
0.0,492,6550.196152
0.0,431,6985.626143
0.0,990,8138.016189
0.0,478,8575.212188
0.0,577,9272.513323
0.0,516,9853.994261
0.0,514,10427.70724
0.0,266,10718.806724
0.0,190,10870.799974
0.0,319,11309.600951
0.0,421,11748.596294
0.0,717,12608.508145
0.0,658,13330.41361
0.0,407,13771.903474
0.0,918,14774.223718
0.0,577,15466.23841
0.0,620,16081.617302
0.0,657,16847.431748
0.0,754,17876.913925
0.0,642,18541.415965
0.0,296,18824.862879
0.0,471,19397.310342
0.0,867,20432.211921
0.0,577,20955.510405
