#{"t_start": 1782713037.8941662, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,295,42.849779
0.0,334,46.515026
0.0,533,52.610846
0.0,364,56.403239
0.0,473,61.58549
0.0,493,67.40438
0.0,808,76.182565
0.0,745,84.431699
0.0,397,88.709351
0.0,493,94.197233
0.0,387,98.424297
0.0,364,102.618813
0.0,408,107.074356
0.0,557,725.789774
0.0,387,1172.482434
0.0,730,2054.62641
0.0,635,2654.002757
0.0,662,3232.082273
0.0,323,3462.302118
0.0,525,3945.480676
0.0,555,4558.476233
0.0,374,4962.204117
0.0,393,5326.89023
0.0,425,5686.325957
0.0,667,6401.88437
0.0,693,7263.072977
0.0,586,7860.99066
0.0,242,8144.990472
0.0,580,8845.914101
0.0,394,9269.529596
0.0,510,9851.287695
0.0,398,10287.782261
0.0,418,10725.284526
0.0,527,11311.894609
0.0,526,11895.183492
0.0,590,12610.184493
0.0,225,12894.57592
0.0,368,13325.686039
0.0,676,14042.485594
0.0,241,14343.992012
0.0,313,14638.973376
0.0,359,15047.917017
0.0,627,15690.90067
0.0,829,16564.791871
0.0,574,17344.998286
0.0,384,17879.793659
0.0,678,18545.71275
0.0,535,19122.303334
0.0,653,19851.605339
0.0,498,20443.293948
0.0,486,20957.143597
