#{"t_start": 1782713040.070697, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,428,42.191182
0.0,944,52.643431
0.0,748,60.799667
0.0,267,63.90339
0.0,536,69.936903
0.0,643,76.924613
0.0,734,84.952066
0.0,558,91.11747
0.0,493,96.601546
0.0,520,102.304718
0.0,655,870.41592
0.0,450,1335.953586
0.0,904,2359.715534
0.0,562,2853.052618
0.0,353,3089.917628
0.0,269,3379.529929
0.0,519,3808.820822
0.0,233,4092.504698
0.0,640,4704.718926
0.0,487,5215.138141
0.0,453,5680.909609
0.0,428,6078.996886
0.0,286,6400.510101
0.0,427,6976.322035
0.0,651,7697.715087
0.0,407,8139.763275
0.0,426,8570.026253
0.0,298,8856.138047
0.0,734,9705.924678
0.0,813,10713.800445
0.0,369,11013.998848
0.0,455,11605.918276
0.0,551,12179.595209
0.0,604,12897.457904
0.0,893,13907.809577
0.0,446,14486.005511
0.0,539,15042.829887
0.0,422,15467.422714
0.0,350,15807.423565
0.0,754,16677.606998
0.0,519,17340.510065
0.0,734,18146.520381
0.0,670,18962.276654
0.0,569,19548.658997
0.0,363,20007.397553
0.0,477,20564.065988
