#{"t_start": 1782659225.2934036, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,566,80.710936
0.0,325,84.09985
0.0,561,90.436351
0.0,511,96.018559
0.0,535,101.75493
0.0,416,106.272432
0.0,623,112.798878
0.0,494,118.238747
0.0,1451,133.979344
0.0,542,140.372261
0.0,365,445.208181
0.0,530,942.33398
0.0,545,1598.815426
0.0,407,1997.291541
0.0,247,2254.513724
0.0,310,2545.199364
0.0,219,2832.122331
0.0,214,3115.079402
0.0,641,3844.727302
0.0,241,4121.72445
0.0,341,4421.27331
0.0,248,4716.487164
0.0,758,5586.40476
0.0,407,6020.311195
0.0,198,6302.806561
0.0,212,6457.691346
0.0,468,7039.698144
0.0,470,7618.473736
0.0,429,8056.123565
0.0,265,8345.577148
0.0,525,8917.22414
0.0,513,9494.981245
0.0,203,9783.68698
0.0,341,10217.886808
0.0,258,10504.416289
0.0,285,10793.398529
0.0,608,11498.081792
0.0,241,11654.79448
0.0,307,12084.583013
0.0,361,12512.177101
0.0,518,13095.274858
0.0,266,13393.674666
0.0,293,13696.327209
0.0,298,13988.483294
0.0,924,15139.419504
0.0,283,15428.893549
0.0,429,15867.179219
0.0,224,16154.192086
0.0,420,16585.704895
0.0,460,17173.391317
0.0,230,17468.087958
0.0,575,18045.477432
0.0,488,18617.799143
0.0,408,19042.907085
0.0,370,19508.725148
0.0,217,19751.901618
0.0,401,20064.414431
0.0,750,20830.409705
0.0,276,21112.789716
0.0,551,21691.974182
0.0,519,22229.474253
0.0,714,23085.679246
0.0,363,23518.198565
0.0,931,24536.380009
0.0,374,24977.724661
