#{"t_start": 1782659225.3980916, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,375,78.491803
0.0,490,83.682844
0.0,486,89.144253
0.0,324,92.915313
0.0,578,98.985733
0.0,519,104.609859
0.0,654,111.498698
0.0,805,120.502396
0.0,346,124.147999
0.0,222,126.671004
0.0,373,130.696097
0.0,456,135.492873
0.0,602,671.90752
0.0,372,1067.437932
0.0,656,1738.074344
0.0,258,1999.971832
0.0,423,2538.186419
0.0,656,3264.688899
0.0,376,3703.999233
0.0,303,3980.687409
0.0,245,4273.184387
0.0,577,4863.21221
0.0,323,5289.604532
0.0,325,5589.193652
0.0,274,6014.377746
0.0,187,6164.981817
0.0,264,6452.913206
0.0,220,6742.610225
0.0,332,7045.093741
0.0,374,7481.881475
0.0,314,7909.878995
0.0,273,8200.188958
0.0,299,8491.789412
0.0,599,9208.9033
0.0,532,9784.778324
0.0,380,10222.654708
0.0,547,10800.095659
0.0,958,11939.586857
0.0,707,12668.879047
0.0,284,13094.469234
0.0,384,13535.674816
0.0,586,14132.185773
0.0,464,14709.282081
0.0,449,15148.183064
0.0,292,15569.086466
0.0,282,15862.501123
0.0,447,16299.690018
0.0,499,16883.004164
0.0,357,17325.77328
0.0,303,17614.671972
0.0,184,17901.074466
0.0,369,18330.667973
0.0,451,18764.116526
0.0,730,19648.529791
0.0,348,19961.033005
0.0,373,20276.218259
0.0,227,20436.284513
0.0,342,20835.790755
0.0,402,21256.495556
0.0,227,21543.472819
0.0,247,21831.513171
0.0,351,22221.531035
0.0,398,22651.184453
0.0,283,22944.89692
0.0,248,23228.308889
0.0,411,23670.772407
0.0,262,23960.482118
0.0,380,24390.407532
0.0,295,24686.219555
