#{"t_start": 1782659225.6793287, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,558,80.261472
0.0,702,87.825147
0.0,284,91.213167
0.0,342,94.64235
0.0,362,98.656701
0.0,245,101.319846
0.0,829,110.15452
0.0,538,116.114012
0.0,719,123.894004
0.0,268,126.798922
0.0,759,135.024449
0.0,489,140.686162
0.0,769,937.929607
0.0,343,1206.799784
0.0,318,1598.027499
0.0,310,1854.894294
0.0,294,2137.598577
0.0,320,2541.22125
0.0,404,2968.400072
0.0,527,3565.114909
0.0,386,3983.007966
0.0,300,4414.094897
0.0,406,4855.200587
0.0,226,5007.602665
0.0,308,5435.886735
0.0,301,5730.090909
0.0,266,6020.388624
0.0,317,6450.624321
0.0,277,6742.852078
0.0,625,7474.516687
0.0,316,7765.89993
0.0,748,8631.639998
0.0,290,8918.099823
0.0,301,9349.013261
0.0,535,9932.397188
0.0,530,10509.485535
0.0,293,10799.792333
0.0,210,11075.626584
0.0,398,11505.49395
0.0,374,11941.217087
0.0,370,12373.688805
0.0,873,13391.188485
0.0,339,13699.941397
0.0,199,13983.010388
0.0,532,14567.337549
0.0,388,14997.219742
0.0,320,15424.90826
0.0,687,16154.200167
0.0,411,16585.291405
0.0,479,17173.899909
0.0,317,17471.738589
0.0,257,17757.696751
0.0,367,18188.889419
0.0,326,18617.030674
0.0,307,18899.687471
0.0,261,19183.803558
0.0,304,19645.894063
0.0,235,19760.850462
0.0,255,19973.498371
0.0,197,20180.352737
0.0,568,20695.113512
0.0,384,21122.087129
0.0,378,21550.808539
0.0,371,21979.90436
0.0,393,22374.611658
0.0,320,22799.701509
0.0,656,23523.912378
0.0,704,24382.934972
