#{"t_start": 1782659227.5892196, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,880,81.679698
0.0,462,86.895168
0.0,1301,101.08098
0.0,403,105.313409
0.0,576,111.425879
0.0,748,119.815604
0.0,572,126.023497
0.0,326,129.520987
0.0,324,133.013546
0.0,526,138.926139
0.0,544,667.186731
0.0,294,938.495425
0.0,457,1471.813551
0.0,285,1734.112239
0.0,416,2133.101445
0.0,488,2689.686985
0.0,262,2966.121136
0.0,301,3269.290423
0.0,308,3702.390847
0.0,254,3975.898534
0.0,251,4267.396812
0.0,359,4567.504426
0.0,282,4998.003186
0.0,280,5286.787486
0.0,252,5582.096393
0.0,354,6011.906543
0.0,259,6299.001078
0.0,306,6595.078594
0.0,197,6881.978424
0.0,206,7038.090133
0.0,298,7331.512971
0.0,257,7623.350617
0.0,385,8058.681453
0.0,399,8623.641459
0.0,270,8909.402482
0.0,397,9347.802165
0.0,370,9779.196443
0.0,482,10224.089661
0.0,228,10510.907069
0.0,554,11208.48519
0.0,270,11497.87736
0.0,278,11791.196742
0.0,456,12233.483479
0.0,294,12658.093721
0.0,744,13532.721792
0.0,233,13697.891055
0.0,305,14124.779811
0.0,279,14415.398106
0.0,444,14855.092755
0.0,329,15284.077621
0.0,213,15567.486504
0.0,377,16002.010019
0.0,339,16297.091817
0.0,287,16584.915735
0.0,311,17026.495616
0.0,294,17324.309311
0.0,211,17609.698216
0.0,257,17899.294017
0.0,404,18331.382167
0.0,427,18763.122164
0.0,249,19041.618918
0.0,499,19651.398291
0.0,465,20062.084411
0.0,394,20427.486602
0.0,206,20574.113579
0.0,347,20978.489821
0.0,251,21255.979383
0.0,278,21547.291553
0.0,276,21837.453707
0.0,361,22228.900116
0.0,295,22648.395973
0.0,210,22801.595525
0.0,480,23374.430908
0.0,288,23672.696332
0.0,494,24245.40038
