#{"t_start": 1782659226.680931, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,301,76.446162
0.0,310,79.635159
0.0,409,84.129688
0.0,542,90.332187
0.0,241,93.01775
0.0,262,95.839839
0.0,622,102.419273
0.0,378,106.428218
0.0,876,115.742961
0.0,724,123.898371
0.0,515,129.51068
0.0,649,136.705027
0.0,277,440.80833
0.0,436,823.439046
0.0,316,1202.026481
0.0,245,1342.090579
0.0,291,1734.236414
0.0,298,1996.491488
0.0,417,2389.722243
0.0,255,2693.804359
0.0,505,3269.599132
0.0,221,3561.493783
0.0,252,3845.889283
0.0,280,4125.602162
0.0,349,4563.224209
0.0,265,4857.103113
0.0,423,5291.400159
0.0,364,5728.136719
0.0,312,6158.511967
0.0,274,6448.188708
0.0,172,6595.986664
0.0,509,7186.992789
0.0,447,7624.221093
0.0,184,7909.702434
0.0,388,8342.202801
0.0,403,8771.505625
0.0,576,9485.407262
0.0,395,9927.489855
0.0,510,10503.220992
0.0,517,11071.7982
0.0,432,11504.088748
0.0,336,11935.291372
0.0,296,12228.7163
0.0,312,12522.093472
0.0,257,12812.814746
0.0,518,13402.402954
0.0,332,13841.19414
0.0,330,14265.04113
0.0,278,14563.506209
0.0,336,14856.788782
0.0,591,15573.890544
0.0,240,15863.223669
0.0,546,16439.92062
0.0,311,16878.596315
0.0,447,17325.095729
0.0,315,17751.090163
0.0,380,18183.797553
0.0,361,18477.79464
0.0,245,18763.920282
0.0,303,19177.714075
0.0,477,19654.207117
0.0,233,19862.199033
0.0,499,20280.135004
0.0,368,20687.111279
0.0,394,21114.403705
0.0,426,21549.606543
0.0,322,21973.225749
0.0,216,22220.687058
0.0,468,22658.202245
0.0,728,23522.636558
0.0,530,24103.492179
0.0,341,24533.411204
0.0,426,24978.8023
