#{"t_start": 1782659224.2764494, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,850,84.655905
0.0,650,91.80785
0.0,719,99.816505
0.0,309,103.099389
0.0,358,107.005828
0.0,355,110.860566
0.0,551,116.633113
0.0,878,126.343004
0.0,801,134.90686
0.0,553,141.346653
0.0,697,825.327172
0.0,289,1069.09392
0.0,364,1477.220325
0.0,351,1854.717908
0.0,500,2386.916193
0.0,251,2690.496683
0.0,219,2835.706802
0.0,245,3122.117154
0.0,332,3562.598639
0.0,320,3852.315046
0.0,187,4126.002463
0.0,242,4417.301525
0.0,461,4863.794422
0.0,368,5292.921154
0.0,402,5733.107148
0.0,218,6019.424646
0.0,421,6457.515404
0.0,229,6744.634837
0.0,591,7474.806826
0.0,193,7625.109385
0.0,281,7918.491404
0.0,318,8344.418749
0.0,353,8770.398716
0.0,208,8918.240625
0.0,262,9213.002627
0.0,488,9786.506325
0.0,275,10084.110297
0.0,411,10649.716435
0.0,381,11071.230977
0.0,349,11365.003415
0.0,437,11936.007307
0.0,383,12369.290452
0.0,238,12524.900276
0.0,241,12813.797146
0.0,202,13102.397665
0.0,569,13701.422809
0.0,311,14128.99282
0.0,609,14848.432873
0.0,186,14998.331493
0.0,291,15291.703651
0.0,295,15716.643755
0.0,235,15870.691767
0.0,313,16297.600827
0.0,288,16586.295217
0.0,264,16884.405203
0.0,303,17324.525219
0.0,440,17757.114456
0.0,292,18047.492493
0.0,401,18480.499833
0.0,360,18901.089694
0.0,779,19760.302542
0.0,409,20174.462761
0.0,773,20970.930017
0.0,775,21829.706214
0.0,277,22083.710959
0.0,579,22660.996957
0.0,502,23234.8948
0.0,633,23961.872394
0.0,514,24541.799499
