#{"t_start": 1782659226.076226, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,295,76.999626
0.0,743,85.206448
0.0,644,92.29987
0.0,336,95.70152
0.0,460,100.809147
0.0,841,109.728563
0.0,728,117.615442
0.0,755,126.021719
0.0,1137,138.597502
0.0,277,441.413135
0.0,415,823.331342
0.0,368,1203.923569
0.0,233,1473.227422
0.0,353,1738.534316
0.0,359,2135.01252
0.0,305,2537.428265
0.0,511,3113.656161
0.0,314,3418.705586
0.0,686,4128.947755
0.0,234,4420.107282
0.0,500,5004.005735
0.0,360,5435.609802
0.0,245,5727.006752
0.0,339,6021.092826
0.0,613,6746.120382
0.0,337,7187.00882
0.0,661,7911.692872
0.0,441,8348.403832
0.0,389,8909.302263
0.0,418,9349.09744
0.0,324,9638.536983
0.0,337,10079.093556
0.0,417,10512.10912
0.0,361,10940.038135
0.0,431,11364.990663
0.0,523,11946.699482
0.0,269,12367.210778
0.0,387,12801.033907
0.0,310,13101.194866
0.0,420,13546.196925
0.0,268,13846.59354
0.0,248,14133.237296
0.0,376,14569.608711
0.0,222,14852.621003
0.0,346,15283.490217
0.0,293,15574.225665
0.0,414,16010.903858
0.0,332,16436.80878
0.0,293,16734.612923
0.0,422,17175.447859
0.0,270,17608.394495
0.0,352,17903.189996
0.0,218,18186.418283
0.0,254,18475.294219
0.0,378,18896.106929
0.0,348,19341.388922
0.0,289,19647.898983
0.0,404,19965.891217
0.0,293,20185.276759
0.0,235,20434.789976
0.0,226,20687.50931
0.0,502,21254.016743
0.0,366,21686.699337
0.0,258,21971.925509
0.0,298,22226.696687
0.0,520,22801.102492
0.0,309,23224.707963
0.0,299,23522.800821
0.0,473,24098.592992
0.0,267,24385.103657
0.0,272,24678.597772
