#{"t_start": 1782659224.9824152, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,647,82.101101
0.0,259,84.899722
0.0,976,95.306317
0.0,752,103.587221
0.0,242,106.194373
0.0,359,110.115971
0.0,1099,121.802367
0.0,388,126.097969
0.0,632,132.898546
0.0,469,557.316756
0.0,284,825.811094
0.0,688,1599.198512
0.0,498,2132.02474
0.0,295,2388.014681
0.0,306,2696.005835
0.0,258,2971.793782
0.0,238,3270.817475
0.0,352,3708.215679
0.0,347,4122.487355
0.0,547,4715.117469
0.0,392,5148.18596
0.0,420,5588.512672
0.0,300,6015.001416
0.0,202,6166.201973
0.0,262,6455.193292
0.0,263,6747.509813
0.0,290,7184.606335
0.0,195,7329.987348
0.0,371,7762.915383
0.0,209,8050.197179
0.0,415,8488.406753
0.0,340,8910.501198
0.0,381,9347.501014
0.0,282,9633.596062
0.0,617,10361.594538
0.0,422,10793.820589
0.0,503,11358.192058
0.0,307,11650.184994
0.0,233,11941.815844
0.0,280,12230.991513
0.0,373,12664.303666
0.0,237,12954.704717
0.0,348,13390.998692
0.0,299,13696.389617
0.0,248,13983.392816
0.0,292,14274.715475
0.0,242,14568.034663
0.0,370,14997.395327
0.0,510,15575.20221
0.0,352,16005.494096
0.0,297,16297.810456
0.0,573,17026.791098
0.0,601,17614.49723
0.0,215,17902.298142
0.0,394,18333.815471
0.0,335,18757.907659
0.0,323,19043.408552
0.0,200,19343.204704
0.0,403,19753.512788
0.0,350,20060.997644
0.0,527,20562.488781
0.0,237,20829.611054
0.0,251,20984.111009
0.0,811,21974.29496
0.0,418,22371.110091
0.0,827,23371.719856
0.0,478,23820.782825
0.0,556,24531.487628
0.0,313,24830.890358
