#{"t_start": 1782659224.2734773, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,388,80.049018
0.0,368,83.603952
0.0,523,89.434353
0.0,486,94.714566
0.0,392,99.01643
0.0,443,104.017131
0.0,370,108.027419
0.0,341,111.429641
0.0,195,113.539116
0.0,583,119.837924
0.0,198,122.039872
0.0,537,128.019215
0.0,478,133.119062
0.0,261,135.996597
0.0,395,140.549375
0.0,571,671.625836
0.0,438,1069.800446
0.0,286,1475.129036
0.0,463,1857.46145
0.0,370,2257.814638
0.0,258,2545.093694
0.0,321,2966.694973
0.0,325,3271.307772
0.0,374,3709.729095
0.0,225,3980.5131
0.0,219,4270.232929
0.0,529,4857.002373
0.0,499,5434.124089
0.0,411,5874.342991
0.0,237,6162.404142
0.0,171,6306.415868
0.0,219,6595.829865
0.0,210,6748.701097
0.0,393,7194.639495
0.0,400,7757.818705
0.0,294,8054.491406
0.0,192,8205.611125
0.0,390,8635.926728
0.0,175,8913.604729
0.0,496,9488.220782
0.0,269,9783.097806
0.0,290,10081.093908
0.0,293,10368.616294
0.0,253,10656.295026
0.0,302,11072.309153
0.0,474,11508.905553
0.0,411,12080.460373
0.0,376,12382.197469
0.0,319,12809.206486
0.0,231,13099.51067
0.0,235,13391.63569
0.0,584,13986.596874
0.0,395,14422.503765
0.0,445,14993.702008
0.0,225,15151.035086
0.0,326,15576.138809
0.0,189,15859.8165
0.0,304,16154.402231
0.0,284,16441.708362
0.0,750,17326.923646
0.0,209,17610.514999
0.0,187,17757.326664
0.0,242,18045.828222
0.0,422,18478.812923
0.0,440,19040.000829
0.0,262,19344.449841
0.0,302,19653.602525
0.0,184,19857.374016
0.0,240,19973.836653
0.0,267,20189.062571
0.0,521,20830.907524
0.0,297,21114.119407
0.0,307,21404.89778
0.0,444,21973.817739
0.0,479,22376.643067
0.0,465,22948.507464
0.0,384,23378.397381
0.0,314,23810.610969
0.0,486,24251.71335
0.0,354,24683.545605
