#{"t_start": 1782659226.7892995, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,222,68.122709
0.0,475,80.622467
0.0,305,83.811725
0.0,337,87.636265
0.0,601,94.387619
0.0,866,103.619937
0.0,718,111.193678
0.0,671,118.422481
0.0,880,128.240459
0.0,452,133.094229
0.0,447,138.157396
0.0,329,142.301571
0.0,289,441.384646
0.0,558,939.663519
0.0,479,1473.791299
0.0,462,1856.745884
0.0,323,2253.783249
0.0,254,2540.59117
0.0,389,2967.179609
0.0,360,3416.018063
0.0,536,3979.594082
0.0,392,4418.433349
0.0,767,5289.902683
0.0,277,5586.400131
0.0,220,5872.786205
0.0,383,6303.494796
0.0,296,6597.893191
0.0,295,7031.834666
0.0,332,7329.688826
0.0,292,7624.054758
0.0,489,8202.696339
0.0,431,8766.591479
0.0,249,9058.618083
0.0,869,9934.298714
0.0,220,10221.232577
0.0,202,10503.113347
0.0,309,10793.809287
0.0,303,11080.011627
0.0,383,11507.417756
0.0,389,11945.908685
0.0,214,12228.910698
0.0,209,12510.856584
0.0,214,12667.627073
0.0,295,13095.478599
0.0,262,13392.491523
0.0,367,13834.479613
0.0,377,14264.832639
0.0,329,14566.682585
0.0,427,15137.488631
0.0,340,15430.096204
0.0,263,15721.07587
0.0,286,16012.311535
0.0,212,16296.378894
0.0,939,17326.00382
0.0,360,17755.779143
0.0,224,18043.586904
0.0,398,18475.785862
0.0,412,18899.410015
0.0,357,19346.877816
0.0,286,19653.309319
0.0,443,20062.987672
0.0,608,20680.347819
0.0,279,20972.422297
0.0,740,21826.806328
0.0,333,22083.756418
0.0,405,22514.394862
0.0,399,22949.648816
0.0,393,23380.821442
0.0,332,23815.380449
0.0,467,24386.094961
