#{"t_start": 1782659227.4734225, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,179,67.027209
0.0,407,78.661352
0.0,220,81.201795
0.0,348,85.301064
0.0,398,89.46797
0.0,717,97.095668
0.0,402,101.496608
0.0,441,106.308321
0.0,278,109.135038
0.0,458,114.214911
0.0,376,118.330357
0.0,371,122.217984
0.0,321,125.838744
0.0,667,133.026869
0.0,734,142.000012
0.0,781,936.535477
0.0,294,1203.117762
0.0,391,1597.714331
0.0,325,1856.154155
0.0,212,2133.521607
0.0,353,2539.522571
0.0,343,2962.926873
0.0,321,3266.506423
0.0,486,3844.494622
0.0,451,4275.917199
0.0,694,5144.430218
0.0,172,5289.46676
0.0,317,5723.105962
0.0,249,6012.102167
0.0,381,6446.947136
0.0,531,7034.104312
0.0,341,7331.420773
0.0,334,7760.40093
0.0,376,8197.925022
0.0,378,8628.016465
0.0,247,8910.739354
0.0,440,9351.614244
0.0,482,9930.94624
0.0,529,10509.193143
0.0,582,11211.820008
0.0,266,11498.725435
0.0,386,11936.816408
0.0,333,12232.79487
0.0,300,12658.509442
0.0,247,12946.824936
0.0,252,13242.093839
0.0,356,13545.755407
0.0,284,13976.179235
0.0,213,14131.431917
0.0,306,14558.118616
0.0,334,14854.399673
0.0,365,15286.906431
0.0,493,15862.629373
0.0,197,16147.423297
0.0,495,16584.792753
0.0,180,16878.827977
0.0,359,17321.60088
0.0,634,18040.704031
0.0,507,18611.230539
0.0,259,18890.915366
0.0,225,19041.901731
0.0,334,19506.431947
0.0,304,19756.615766
0.0,297,20059.398471
0.0,236,20185.407005
0.0,435,20684.105326
0.0,283,20975.294257
0.0,361,21396.405309
0.0,1101,22515.119692
0.0,479,23088.096013
0.0,489,23669.420107
0.0,266,23958.566935
0.0,575,24672.858796
0.0,303,24976.957078
