#{"t_start": 1782659224.2708044, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,794,84.315178
0.0,432,88.941835
0.0,703,96.815037
0.0,816,105.514167
0.0,725,113.242715
0.0,512,118.841077
0.0,378,123.044126
0.0,573,129.254051
0.0,290,132.258475
0.0,638,139.366338
0.0,571,671.626622
0.0,273,942.06099
0.0,298,1210.219084
0.0,351,1601.79906
0.0,609,2255.819877
0.0,364,2691.732917
0.0,253,2968.029177
0.0,225,3123.438096
0.0,713,3982.700278
0.0,238,4274.719931
0.0,207,4562.137803
0.0,313,4860.224191
0.0,250,5148.437595
0.0,429,5589.224145
0.0,238,5876.101317
0.0,302,6301.810821
0.0,255,6594.42122
0.0,381,6895.005013
0.0,257,7195.021271
0.0,402,7758.038618
0.0,237,7919.017545
0.0,323,8346.009176
0.0,339,8769.513652
0.0,335,9068.012961
0.0,344,9492.327593
0.0,481,10078.098571
0.0,222,10227.362262
0.0,248,10515.816719
0.0,286,10936.260851
0.0,367,11223.576013
0.0,275,11643.107728
0.0,505,12223.877962
0.0,222,12380.016486
0.0,226,12665.01449
0.0,660,13399.897335
0.0,315,13839.104281
0.0,466,14278.002585
0.0,387,14717.096331
0.0,278,15140.220817
0.0,310,15431.618566
0.0,298,15725.295384
0.0,362,16156.127155
0.0,280,16442.814833
0.0,321,16882.001436
0.0,386,17326.095064
0.0,458,17758.923563
0.0,239,18047.307645
0.0,604,18763.401021
0.0,273,19044.298804
0.0,194,19342.895193
0.0,297,19650.214228
0.0,307,19867.199106
0.0,224,20068.110651
0.0,397,20437.001505
0.0,226,20689.448693
0.0,429,21120.696578
0.0,294,21539.525819
0.0,261,21830.002958
0.0,492,22365.210057
0.0,403,22797.505949
0.0,326,23089.799898
0.0,546,23677.915112
0.0,523,24384.408424
0.0,205,24540.90668
0.0,395,24984.496627
