#{"t_start": 1782713039.7720106, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,533,44.226122
0.0,381,48.60237
0.0,782,57.145586
0.0,414,61.433596
0.0,451,66.614439
0.0,1189,79.70157
0.0,636,86.63054
0.0,294,414.597088
0.0,880,1419.695006
0.0,269,1716.739613
0.0,411,2139.921443
0.0,705,2698.708934
0.0,608,3252.401801
0.0,410,3604.103251
0.0,436,4093.714266
0.0,411,4435.617116
0.0,485,4968.996618
0.0,273,5216.538147
0.0,394,5568.032171
0.0,425,5954.403485
0.0,551,6724.912771
0.0,1198,8023.016647
0.0,424,8425.90399
0.0,755,9291.503237
0.0,692,10129.79809
0.0,260,10424.193566
0.0,612,11008.930933
0.0,779,11966.037575
0.0,310,12257.725192
0.0,343,12667.812696
0.0,308,12964.327043
0.0,489,13501.912931
0.0,589,14096.69572
0.0,449,14697.449763
0.0,749,15494.217196
0.0,559,15960.734661
0.0,408,16461.185682
0.0,319,16882.428074
0.0,762,17894.906933
0.0,1106,18998.429757
0.0,580,19722.26305
0.0,775,20595.908396
