#{"t_start": 1782713039.9768436, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,448,42.941726
0.0,484,48.618309
0.0,483,53.820241
0.0,741,61.651986
0.0,265,64.66078
0.0,444,69.842338
0.0,416,74.433242
0.0,441,79.276753
0.0,525,84.931459
0.0,712,92.621197
0.0,863,102.733779
0.0,466,107.997322
0.0,612,725.898109
0.0,389,1168.190923
0.0,454,1716.908324
0.0,424,2141.594275
0.0,334,2482.102244
0.0,767,3102.828351
0.0,263,3389.395854
0.0,306,3599.659426
0.0,852,4433.718044
0.0,276,4704.597782
0.0,706,5463.605272
0.0,282,5696.41729
0.0,397,6089.610942
0.0,397,6591.59774
0.0,831,7442.592091
0.0,361,7884.291255
0.0,627,8582.011818
0.0,478,9143.597605
0.0,634,9858.500686
0.0,1128,11136.303705
0.0,1305,12534.792988
0.0,236,12815.889227
0.0,267,13084.19221
0.0,439,13509.016113
0.0,500,14091.111037
0.0,704,14964.597019
0.0,1073,15956.330953
0.0,384,16456.504
0.0,433,16889.103529
0.0,819,18023.219732
0.0,375,18413.396953
0.0,578,18995.123686
0.0,352,19417.624657
0.0,455,20023.304061
0.0,973,20974.510536
