#{"t_start": 1782713039.4977448, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,525,44.387249
0.0,457,49.471867
0.0,351,53.376172
0.0,289,56.491331
0.0,457,61.401354
0.0,409,65.98967
0.0,715,74.209142
0.0,501,79.31032
0.0,1574,96.925205
0.0,992,108.016683
0.0,413,567.394607
0.0,783,1422.593178
0.0,545,1990.885664
0.0,483,2482.72642
0.0,765,3103.588861
0.0,472,3592.577659
0.0,488,3951.869402
0.0,369,4320.074775
0.0,317,4701.508729
0.0,456,5079.192293
0.0,428,5564.370348
0.0,543,6090.089291
0.0,403,6592.60236
0.0,378,7002.092763
0.0,325,7285.508511
0.0,820,8278.395965
0.0,741,9141.918206
0.0,636,9856.276381
0.0,732,10583.194642
0.0,470,11148.278858
0.0,260,11410.671617
0.0,912,12400.131486
0.0,425,12956.974841
0.0,781,13791.299884
0.0,975,14845.89514
0.0,352,15233.21133
0.0,582,15829.775568
0.0,245,15963.800424
0.0,437,16594.975626
0.0,275,16884.784046
0.0,908,18025.961971
0.0,318,18411.603112
0.0,458,18848.384917
0.0,254,19138.985248
0.0,470,19720.203026
0.0,550,20333.737279
0.0,254,20597.070544
