#{"t_start": 1782713038.9745336, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,918,49.429875
0.0,411,53.821558
0.0,784,62.295924
0.0,500,67.924547
0.0,620,74.923143
0.0,578,81.12001
0.0,408,85.460708
0.0,227,88.042256
0.0,305,91.467559
0.0,291,94.598223
0.0,619,101.846753
0.0,379,419.122565
0.0,402,1019.110706
0.0,284,1307.612023
0.0,578,1855.613364
0.0,451,2393.898737
0.0,323,2580.707273
0.0,464,3011.423759
0.0,318,3257.046869
0.0,492,3711.208202
0.0,1022,4707.405545
0.0,596,5333.678861
0.0,769,6091.418092
0.0,909,7136.81633
0.0,304,7446.710716
0.0,373,7886.34685
0.0,394,8281.318329
0.0,223,8583.707511
0.0,808,9573.1432
0.0,460,9991.232556
0.0,314,10424.122864
0.0,482,10863.895381
0.0,572,11553.40739
0.0,856,12406.494724
0.0,854,13369.804052
0.0,311,13791.631525
0.0,491,14256.720966
0.0,726,15105.297692
0.0,417,15503.346737
0.0,842,16457.103221
0.0,272,16734.805701
0.0,325,17201.862308
0.0,1346,18703.118414
0.0,466,19274.697494
0.0,1054,20463.69711
0.0,292,20724.513248
