#{"t_start": 1782713040.3747697, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,412,42.196596
0.0,472,47.317585
0.0,281,50.627026
0.0,204,52.813347
0.0,281,55.804345
0.0,752,64.115647
0.0,897,74.243603
0.0,232,76.794954
0.0,259,79.510747
0.0,378,83.52722
0.0,419,88.114989
0.0,566,94.534053
0.0,568,101.114308
0.0,500,106.643514
0.0,908,1152.716973
0.0,938,2138.70038
0.0,3385,5222.728225
0.0,563,5801.893332
0.0,278,6089.599517
0.0,380,6589.810473
0.0,222,6857.44681
0.0,429,7279.100074
0.0,515,7881.01361
0.0,262,8152.397789
0.0,626,8855.401731
0.0,527,9437.885038
0.0,309,9724.909263
0.0,312,10134.101498
0.0,236,10425.495017
0.0,720,11149.600354
0.0,407,11689.79773
0.0,699,12398.950476
0.0,182,12542.90957
0.0,1374,14091.019409
0.0,593,14839.196332
0.0,247,15096.9382
0.0,534,15605.093671
0.0,336,15949.09618
0.0,521,16590.607288
0.0,520,17200.801065
0.0,532,17893.605713
0.0,555,18417.105909
0.0,494,18990.71962
0.0,391,19418.215114
