#{"t_start": 1782713038.0831776, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,290,43.029674
0.0,232,45.722884
0.0,387,50.214254
0.0,425,54.805611
0.0,356,58.794355
0.0,798,67.403063
0.0,463,72.829987
0.0,800,81.40532
0.0,439,86.10605
0.0,452,91.12767
0.0,311,94.426341
0.0,444,99.707762
0.0,572,106.222231
0.0,459,571.024205
0.0,543,1170.197371
0.0,773,1997.393217
0.0,833,2807.027401
0.0,572,3256.315282
0.0,443,3705.583339
0.0,819,4439.208388
0.0,977,5468.192339
0.0,217,5696.887906
0.0,652,6400.637174
0.0,402,6861.391997
0.0,605,7448.183658
0.0,411,8021.093367
0.0,387,8422.717227
0.0,469,8861.702973
0.0,547,9574.296566
0.0,443,9992.22696
0.0,889,11006.196184
0.0,403,11415.021723
0.0,763,12260.990951
0.0,1070,13499.51735
0.0,491,13956.897982
0.0,592,14699.138242
0.0,387,15100.865701
0.0,387,15499.285837
0.0,918,16460.922102
0.0,413,16891.806812
0.0,301,17398.404181
0.0,236,17764.092584
0.0,343,18031.896963
0.0,822,18989.910444
0.0,558,19577.569546
0.0,531,20191.6057
0.0,498,20723.404678
