#{"t_start": 1782713039.1828732, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,640,46.016381
0.0,2250,70.907832
0.0,572,77.334065
0.0,327,80.687763
0.0,420,85.190594
0.0,863,94.717267
0.0,355,98.917167
0.0,447,104.009485
0.0,573,725.218518
0.0,1097,1983.520784
0.0,631,2491.204834
0.0,289,2804.989646
0.0,647,3388.996771
0.0,464,3712.396615
0.0,445,4201.604167
0.0,663,4823.524148
0.0,914,5702.101019
0.0,847,6728.099636
0.0,443,7140.287167
0.0,949,8272.810609
0.0,200,8425.916986
0.0,321,8854.690739
0.0,370,9286.581366
0.0,1105,10436.188166
0.0,1017,11559.18824
0.0,378,11976.200196
0.0,254,12259.983833
0.0,637,12968.612914
0.0,361,13368.890634
0.0,466,13945.592783
100.0,2710,16881.494958
0.0,372,17394.200135
0.0,424,17898.22199
0.0,744,18700.231636
0.0,1598,20467.194688
0.0,470,20972.556679
