#{"t_start": 1782713040.5816178, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,457,42.436192
0.0,631,49.612575
0.0,397,53.922068
0.0,216,56.414141
0.0,606,62.999558
0.0,675,70.607253
0.0,381,74.821016
0.0,521,80.301491
0.0,543,86.215575
0.0,893,96.235304
0.0,419,101.094978
0.0,316,415.092432
0.0,374,869.399635
0.0,494,1420.822031
0.0,274,1716.693361
0.0,420,2140.905934
0.0,726,2804.28638
0.0,763,3466.196981
0.0,274,3704.191527
0.0,234,3946.291822
0.0,598,4438.49345
0.0,298,4819.300191
0.0,318,5077.997846
0.0,762,5805.873164
0.0,691,6722.76404
0.0,252,6992.383634
0.0,407,7430.403062
0.0,389,7873.191075
0.0,732,8709.701595
0.0,1354,10135.615117
0.0,669,10862.201725
0.0,328,11261.895737
0.0,934,12258.585021
0.0,566,12956.017667
0.0,465,13369.095639
0.0,496,13950.012725
0.0,415,14405.218158
0.0,215,14696.886738
0.0,647,15377.713677
0.0,377,15716.202738
0.0,197,15949.388358
0.0,440,16455.870316
0.0,299,16738.804848
0.0,341,17205.350193
0.0,292,17586.914659
0.0,441,18148.707161
0.0,664,18842.511869
0.0,949,19878.719566
0.0,321,20329.93987
0.0,585,20853.407623
