#{"t_start": 1782713039.1029692, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,257,41.717475
0.0,644,49.085174
0.0,428,53.692907
0.0,505,59.292945
0.0,452,64.00798
0.0,854,73.805261
0.0,915,83.571391
0.0,869,93.118405
0.0,320,96.730762
0.0,418,101.776265
0.0,423,106.487308
0.0,228,109.101327
0.0,590,725.89656
0.0,588,1421.164412
0.0,1447,2808.071618
0.0,936,3601.974235
0.0,1052,4700.390099
0.0,534,5214.974443
0.0,690,5807.181928
0.0,344,6221.485586
0.0,1041,7433.280435
0.0,470,8018.00114
0.0,470,8425.996702
0.0,658,9149.681974
0.0,647,9863.980769
0.0,285,10278.668384
0.0,1122,11416.489163
0.0,303,11832.587641
0.0,507,12396.07261
0.0,641,13084.873467
0.0,576,13652.667746
0.0,614,14402.869685
0.0,889,15378.185767
0.0,567,15846.08007
0.0,593,16608.08452
0.0,594,17395.58994
0.0,511,18022.474732
0.0,381,18413.468236
0.0,574,18994.266634
0.0,623,19723.006373
0.0,265,20033.284523
0.0,627,20721.680523
