advmean,advstd,best_ret,epcount,eprew,ev_ext,ev_int,mem_available,n_rooms,n_updates,opt_approxkl,opt_auxloss,opt_clipfrac,opt_ent,opt_featvar,opt_gradnorm,opt_maxfeat,opt_maxkl,opt_pg,opt_tot,opt_vf,reset_counter,retextmean,retextstd,retintmean,retintstd,rewintmax_norm,rewintmax_unnorm,rewintmean_norm,rewintmean_unnorm,rewintstd_unnorm,rooms,tcount,time_elapsed,tps,vpredextmean,vpredextstd,vpredintmean,vpredintstd,wait_step,wait_update,eplen,eprooms,rewtotal
-0.00022510646,0.00036536777,-inf,0,nan,-0.9289263486862183,-0.0005630254745483398,931248771072,0,1,0.0008141583,0.45572785,0.0,2.8896341,0.33232594,3.8158667,4.0390873,0.0030474751,0.00024102489,0.57213694,0.119057715,0,0.00064124045,0.00013153533,0.6457517,0.2657741,0.1051083,2.0971336,0.044765003,0.89315677,0.4094592,[],0,226.77513670921326,18.061998686289737,0.0007537937,0.00022931382,0.0013175142,0.00028430787,154.76700043678284,135.16086626052856,,,
0.00046102496,0.0004913206,0.0,2,0.0,-1.0,-0.0238494873046875,912328081408,1,2,0.0016659284,0.34779137,0.0546875,2.8892803,0.2881344,2.4352076,4.0574064,0.008357318,-0.0004766201,0.36587754,0.021452054,0,-0.0014238135,0.00016008015,0.5871475,0.14026107,0.06256073,1.1171832,0.023361813,0.4171855,0.2010542,[1],441,373.4823396205902,27.919556676707458,-0.001654326,0.00026653626,0.28491312,0.017007884,146.70173835754395,132.79716086387634,220.5,1.0,0.0
0.0010592474,0.000840272,0.0,9,0.0,-0.24753344058990479,-0.048133254051208496,911241658368,1,3,0.0030480633,0.34524626,0.11425781,2.8882132,0.32709503,1.1578655,3.690767,0.022038093,-0.0010300708,0.35409033,0.012762377,0,-0.0028262115,0.00037615237,0.9587902,0.14199503,0.060472526,0.93078357,0.023996076,0.36934382,0.18826507,[1],2633,527.0008707046509,26.680817708621564,-0.0033558356,0.00028112458,0.70976007,0.024722012,153.59043979644775,138.9112823009491,292.55555555555554,1.0,0.0
0.0008091122,0.000656235,0.0,17,0.0,-0.1326230764389038,-0.04926884174346924,904632365056,1,4,0.0019786467,0.2602031,0.056640625,2.8886747,0.26627347,1.2973624,3.8676457,0.015867427,-0.00080581347,0.2664738,0.009965194,0,-0.0021058233,0.00030830933,1.1814072,0.12662938,0.059081264,0.8613994,0.020093873,0.29296684,0.16817069,[1],6265,683.379203081131,26.192887228892957,-0.0025103795,0.00021525541,1.0381665,0.027008686,156.29716777801514,140.9092926979065,368.52941176470586,1.0,0.0
0.00063965126,0.00051194185,0.0,26,0.0,-0.07521867752075195,-0.06496667861938477,898191912960,1,5,0.0020823735,0.291707,0.16113281,2.8896108,0.32596844,1.5411034,3.8455324,0.008878099,-0.0006287546,0.30157605,0.013387417,0,-0.001631408,0.0002468552,1.3911448,0.12341644,0.059452735,0.8394853,0.022322718,0.31520152,0.16937819,[1],11440,827.2002210617065,28.479843009687585,-0.0019512337,0.0001574639,1.2418747,0.027094603,143.8076295852661,129.306720495224,440.0,1.0,0.0
0.0010699242,0.00071321137,0.0,33,0.0,0.005107402801513672,-0.03766310214996338,900580143104,1,6,0.0031970562,0.279738,0.053710938,2.8879454,0.33591157,1.0360435,4.7253847,0.024347885,-0.0009460706,0.2844342,0.008530215,0,-0.002736522,0.00035751984,1.5632308,0.124746315,0.060953017,0.83218646,0.021622062,0.29520422,0.16357319,[1],14553,979.493931055069,26.895398120541845,-0.0032714838,0.00013814626,1.4593627,0.021249726,152.28779077529907,137.5051326751709,441.0,1.0,0.0
0.0010632193,0.0005253291,0.0,37,0.0,0.08913564682006836,-0.024611353874206543,897497092096,1,7,0.0027284147,0.23269162,0.20898438,2.8887954,0.29140127,0.314779,3.8231697,0.0073580863,-0.0009933678,0.23531815,0.0065087075,0,-0.0029199356,0.0002752166,1.6398036,0.111095555,0.05496605,0.7371331,0.018603463,0.2494854,0.13972943,[1],16102,1113.7299172878265,30.51342762754054,-0.0034515453,0.00010037733,1.6040132,0.012986196,134.2710518836975,119.88623571395874,435.18918918918916,1.0,0.0
0.0011621215,0.0008935855,0.0,51,0.0,0.07585418224334717,-0.034761667251586914,895569715200,1,8,0.002027282,0.2457028,0.051757812,2.8879771,0.33479202,0.37792513,4.7228246,0.013305045,-0.0012938479,0.24781913,0.006298144,0,-0.0025308789,0.00046476763,1.700585,0.12079436,0.056412008,0.75229615,0.019260215,0.2568493,0.14497128,[1],24047,1263.7863204479218,27.2964111881342,-0.0031119394,0.00010902422,1.6582165,0.019809188,150.0220968723297,126.16371655464172,471.5098039215686,1.0,0.0
0.0012733734,0.00080955995,0.0,58,0.0,0.04581350088119507,-0.007478833198547363,880091680768,1,9,0.0027022033,0.18176687,0.056640625,2.887747,0.2628882,1.0076878,4.202454,0.017372513,-0.0012794959,0.18287683,0.005277193,0,-0.0031489036,0.00041438342,1.7142844,0.110289,0.049966954,0.6611982,0.017400937,0.23026153,0.13383715,[1],27048,1375.1232678890228,36.78920867929568,-0.0037855902,8.262578e-05,1.7116514,0.010156042,111.32178401947021,92.0146975517273,466.3448275862069,1.0,0.0
0.0009205495,0.0005769023,0.0,65,0.0,0.10678547620773315,-0.009216547012329102,876409868288,1,10,0.0021273077,0.18691626,0.123046875,2.8889232,0.27166378,0.04706792,3.7021801,0.0122200735,-0.0008115128,0.18945923,0.006243405,0,-0.0022671102,0.00030520692,1.6932137,0.10183662,0.04480921,0.59160995,0.015686158,0.20710221,0.1228826,[1],31584,1526.8919515609741,26.988440591645727,-0.0027273847,6.372787e-05,1.716281,0.007674006,147.26656126976013,112.51531934738159,485.9076923076923,1.0,0.0
