#{"t_start": 1782713041.5991848, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,526,42.30238
0.0,270,45.368006
0.0,435,50.069547
0.0,437,55.026444
0.0,511,60.507416
0.0,309,63.887838
0.0,488,69.516951
0.0,332,73.107471
0.0,378,77.073381
0.0,577,83.424851
0.0,429,88.096888
0.0,481,93.499779
0.0,1070,105.682915
0.0,577,722.981477
0.0,381,1161.375055
0.0,537,1721.195623
0.0,807,2488.875335
0.0,430,2908.570792
0.0,470,3382.989496
0.0,1335,4559.790722
0.0,177,4704.973267
0.0,501,5215.87164
0.0,512,5699.889561
0.0,455,6219.167675
0.0,233,6581.473472
0.0,263,6856.282378
0.0,337,7138.073852
0.0,580,7873.281148
0.0,581,8424.114268
0.0,261,8718.582142
100.0,2645,11695.880028
0.0,810,12539.869017
0.0,475,13086.696513
0.0,202,13362.470948
0.0,723,14093.093431
0.0,799,15092.27795
0.0,517,15600.214466
0.0,751,16330.584322
0.0,311,16731.482797
0.0,352,17199.406556
0.0,297,17582.396447
0.0,511,18149.945206
0.0,281,18416.278113
0.0,853,19414.292598
0.0,732,20324.324316
0.0,453,20719.393382
