#{"t_start": 1782659223.3468432, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,424,80.061613
0.0,449,84.865345
0.0,627,91.643458
0.0,525,97.328778
0.0,531,102.844831
0.0,357,106.721865
0.0,530,112.23914
0.0,665,119.66949
0.0,865,128.526595
0.0,432,133.486832
0.0,434,138.032675
0.0,387,142.435305
0.0,461,557.727075
0.0,378,940.564947
0.0,340,1325.223832
0.0,430,1734.36851
0.0,306,1985.841088
0.0,365,2361.436166
0.0,571,3049.745843
0.0,412,3485.229513
0.0,281,3770.23343
0.0,607,4459.822128
0.0,191,4604.536141
0.0,213,4889.219628
0.0,375,5300.952727
0.0,478,5876.428653
0.0,313,6163.232623
0.0,366,6591.164017
0.0,318,7005.928128
0.0,191,7160.518907
0.0,295,7449.537387
0.0,255,7729.02662
0.0,316,8151.227899
0.0,409,8577.139341
0.0,266,8861.139323
0.0,252,9145.76301
0.0,441,9571.01974
0.0,292,9995.957307
0.0,328,10286.144518
0.0,423,10830.179244
0.0,484,11265.060378
0.0,363,11684.14113
0.0,358,12112.2766
0.0,351,12543.528738
0.0,412,12980.433988
0.0,437,13429.139109
0.0,369,13856.543284
0.0,214,14135.949801
0.0,495,14716.724691
0.0,390,15145.646447
0.0,394,15576.043847
0.0,350,16006.493709
0.0,340,16301.662269
0.0,511,16884.325962
0.0,262,17175.733934
0.0,542,17894.294546
0.0,373,18312.13585
0.0,294,18596.226712
0.0,264,18868.838396
0.0,355,19291.49729
0.0,417,19709.237721
0.0,288,19907.546687
0.0,199,20091.756271
0.0,235,20341.686627
0.0,270,20577.934031
0.0,409,20989.031845
0.0,473,21547.462916
0.0,394,21973.821114
0.0,410,22364.936409
0.0,354,22790.719234
0.0,339,23084.247955
0.0,368,23506.741398
0.0,321,23920.332562
0.0,297,24218.688535
0.0,411,24659.026356
