#{"t_start": 1782659224.1824262, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,391,78.952671
0.0,732,86.626301
0.0,287,90.087042
0.0,889,99.319035
0.0,435,104.015556
0.0,811,112.562322
0.0,545,118.440556
0.0,504,123.812597
0.0,399,128.246494
0.0,508,133.510309
0.0,347,443.322227
0.0,282,673.596623
0.0,390,1067.940809
0.0,449,1596.807247
0.0,334,1972.482961
0.0,671,2640.099768
0.0,305,2912.987094
0.0,351,3339.187098
0.0,334,3757.783787
0.0,326,4023.896779
0.0,566,4740.102694
0.0,260,5021.432809
0.0,326,5300.688645
0.0,456,5875.210409
0.0,220,6022.102858
0.0,383,6448.902228
0.0,311,6872.59602
0.0,283,7159.5897
0.0,350,7584.797963
0.0,227,7864.898627
0.0,308,8152.494233
0.0,528,8717.091983
0.0,433,9149.493657
0.0,200,9418.802451
0.0,296,9717.188934
0.0,282,10130.492615
0.0,275,10411.189392
0.0,265,10703.782863
0.0,255,10975.689276
0.0,410,11400.184114
0.0,282,11683.108743
0.0,263,11967.685194
0.0,451,12540.004759
0.0,342,12838.90626
0.0,273,13268.945837
0.0,307,13565.506534
0.0,253,13851.69811
0.0,319,14138.931271
0.0,254,14429.106345
0.0,328,14853.403526
0.0,285,15146.902231
0.0,582,15862.396371
0.0,235,16150.200249
0.0,579,16735.893953
0.0,311,17030.219705
0.0,380,17467.407245
0.0,186,17750.885065
0.0,348,18172.28409
0.0,223,18323.586665
0.0,258,18604.503712
0.0,505,19150.803689
0.0,449,19707.185628
0.0,194,19807.695164
0.0,338,20094.398996
0.0,516,20580.99848
0.0,371,20988.598193
0.0,472,21546.721922
0.0,678,22221.611019
0.0,248,22503.893502
0.0,295,22797.311257
0.0,271,23083.412628
0.0,294,23497.295139
0.0,216,23650.571503
0.0,248,23928.388738
0.0,299,24355.921901
0.0,307,24653.815817
