#{"t_start": 1782659225.0879414, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,726,81.620903
0.0,455,86.492873
0.0,873,96.105794
0.0,797,104.413433
0.0,2354,129.341669
0.0,249,132.112627
0.0,490,137.533224
0.0,363,443.200698
0.0,616,1065.27889
0.0,567,1725.195893
0.0,381,2105.101813
0.0,698,2779.877901
0.0,281,3053.981886
0.0,539,3635.596404
0.0,232,3882.411324
0.0,593,4595.384514
0.0,349,5020.591679
0.0,316,5299.289607
0.0,264,5589.68033
0.0,265,5878.507797
0.0,303,6293.881124
0.0,221,6447.49833
0.0,431,7005.602049
0.0,314,7299.807082
0.0,565,8006.189677
0.0,509,8437.989587
0.0,262,8853.079594
0.0,293,9140.490473
0.0,288,9419.882975
0.0,428,9857.08572
0.0,410,10409.681705
0.0,366,10713.290432
0.0,474,11258.644917
0.0,323,11674.986104
0.0,240,11959.393457
0.0,318,12254.166036
0.0,525,12833.390084
0.0,307,13268.305581
0.0,284,13561.491703
0.0,270,13850.896531
0.0,235,14131.685795
0.0,263,14423.280095
0.0,440,14855.785891
0.0,639,15575.985884
0.0,475,16153.084713
0.0,304,16441.980274
0.0,201,16733.813725
0.0,267,17025.978036
0.0,232,17318.682471
0.0,487,17892.459809
0.0,289,18175.70219
0.0,451,18602.592309
0.0,497,19148.580954
0.0,266,19448.684195
0.0,426,19897.805668
0.0,345,20098.346003
0.0,279,20443.184446
0.0,350,20704.48953
0.0,350,21128.000081
0.0,395,21551.62511
0.0,242,21833.791001
0.0,358,22218.79199
0.0,293,22505.907092
0.0,314,22933.553216
0.0,411,23358.080551
0.0,558,23924.902536
0.0,267,24219.978346
0.0,327,24650.400465
0.0,354,24956.893806
