#{"t_start": 1782659223.2564769, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,561,81.714593
0.0,490,86.947031
0.0,235,89.660625
0.0,516,95.239855
0.0,675,102.233059
0.0,878,111.648059
0.0,764,119.924121
0.0,533,125.481147
0.0,600,131.945573
0.0,732,139.917409
0.0,267,142.839144
0.0,639,674.751622
0.0,640,1338.41961
0.0,240,1601.573263
0.0,340,1980.519797
0.0,355,2353.834696
0.0,212,2504.916604
0.0,298,2908.209617
0.0,394,3337.914184
0.0,190,3489.331275
0.0,321,3881.149038
0.0,421,4316.569285
0.0,208,4594.620277
0.0,374,5022.920928
0.0,333,5306.117961
0.0,233,5591.458427
0.0,359,6018.855498
0.0,202,6166.01905
0.0,432,6734.41219
0.0,490,7297.420132
0.0,182,7445.238389
0.0,247,7727.241253
0.0,305,8019.43757
0.0,325,8433.535571
0.0,332,8855.316787
0.0,378,9275.823521
0.0,387,9707.86874
0.0,221,9856.93199
0.0,376,10284.717415
0.0,278,10568.222571
0.0,260,10842.728117
0.0,314,11257.219087
0.0,283,11542.659529
0.0,273,11825.828298
0.0,248,12112.724118
0.0,246,12401.450735
0.0,282,12691.632333
0.0,341,13127.368598
0.0,227,13417.780163
0.0,291,13714.726982
0.0,205,13987.451199
0.0,382,14422.229143
0.0,197,14574.586977
0.0,321,14993.355006
0.0,388,15426.86203
0.0,293,15722.814965
0.0,370,16153.018941
0.0,477,16733.624654
0.0,234,16884.534595
0.0,344,17325.023665
0.0,259,17611.323135
0.0,485,18178.422089
0.0,313,18460.719712
0.0,426,19002.751961
0.0,285,19295.228045
0.0,384,19708.451565
0.0,291,19907.347767
0.0,228,20094.705239
0.0,212,20342.216802
0.0,501,20709.640682
0.0,252,20996.137788
0.0,545,21693.812717
0.0,644,22363.024184
0.0,422,22797.40907
0.0,279,23084.23506
0.0,222,23365.719223
0.0,438,23794.216953
0.0,386,24225.950929
0.0,187,24508.529165
0.0,247,24801.712308
