#{"t_start": 1782659225.2064714, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,319,69.560371
0.0,249,79.811421
0.0,1166,92.315279
0.0,857,101.588811
0.0,544,107.243543
0.0,264,110.027449
0.0,540,115.923992
0.0,569,122.09228
0.0,844,130.783574
0.0,442,135.795427
0.0,335,139.504489
0.0,581,670.584933
0.0,295,940.005012
0.0,639,1599.460297
0.0,357,1978.995903
0.0,256,2243.776065
0.0,255,2497.292921
0.0,309,2903.389313
0.0,456,3341.081335
0.0,246,3629.475217
0.0,198,3874.288118
0.0,577,4460.292764
0.0,239,4745.983966
0.0,504,5298.862644
0.0,283,5589.42134
0.0,272,5878.462303
0.0,311,6294.273515
0.0,305,6589.200918
0.0,518,7159.272095
0.0,242,7442.995393
0.0,484,8008.062325
0.0,313,8288.871202
0.0,395,8718.071202
0.0,360,9144.367306
0.0,347,9559.866596
0.0,268,9850.569291
0.0,341,10272.658534
0.0,293,10559.281626
0.0,325,10840.171266
0.0,329,11256.259503
0.0,489,11817.974645
0.0,317,12111.994015
0.0,258,12403.426599
0.0,577,13121.585548
0.0,355,13559.704926
0.0,518,14129.566935
0.0,403,14569.871388
0.0,317,14855.462591
0.0,333,15284.866872
0.0,365,15716.062452
0.0,284,16008.264576
0.0,312,16299.675813
0.0,590,17025.36237
0.0,333,17455.30144
0.0,336,17752.67355
0.0,294,18043.284331
0.0,316,18453.100745
0.0,293,18736.774248
0.0,356,19145.289888
0.0,256,19443.088797
0.0,388,19802.046944
0.0,342,20089.189132
0.0,374,20443.574318
0.0,257,20696.054854
0.0,540,21260.877399
0.0,240,21546.368399
0.0,269,21831.712564
0.0,445,22225.680672
0.0,285,22643.087796
0.0,251,22801.111642
0.0,368,23223.159604
0.0,606,23925.171953
0.0,248,24217.666706
0.0,319,24646.002799
0.0,191,24802.148821
