#{"t_start": 1782659223.3221655, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,411,79.971679
0.0,562,85.952837
0.0,281,89.046847
0.0,536,94.794333
0.0,496,100.000819
0.0,513,105.449505
0.0,577,111.762952
0.0,442,116.657838
0.0,562,122.664967
0.0,810,130.972483
0.0,397,135.288319
0.0,232,137.810334
0.0,255,140.804775
0.0,849,940.998533
0.0,364,1330.753577
0.0,255,1597.6448
0.0,451,1986.360084
0.0,271,2350.464816
0.0,285,2641.149846
0.0,184,2787.557301
0.0,310,3190.554707
0.0,216,3345.694226
0.0,299,3762.94534
0.0,270,4021.857402
0.0,260,4314.157049
0.0,222,4592.364345
0.0,244,4755.759609
0.0,291,5160.243304
0.0,230,5444.302302
0.0,250,5731.37312
0.0,339,6021.881178
0.0,327,6443.356949
0.0,220,6595.277914
0.0,642,7305.769565
0.0,252,7593.872853
0.0,349,8015.920569
0.0,260,8290.754538
0.0,523,8861.978057
0.0,215,9144.859193
0.0,378,9564.56351
0.0,341,9995.479557
0.0,234,10144.248897
0.0,259,10424.452349
0.0,248,10713.660043
0.0,204,10979.989031
0.0,598,11676.619606
0.0,341,11971.954544
0.0,354,12401.360828
0.0,613,13126.157215
0.0,176,13279.845446
0.0,479,13853.460229
0.0,310,14139.791102
0.0,270,14431.020999
0.0,248,14722.287565
0.0,552,15427.749778
0.0,271,15721.545029
0.0,208,15871.474187
0.0,449,16441.549914
0.0,356,16880.973363
0.0,228,17167.188188
0.0,295,17461.957555
0.0,338,17757.666276
0.0,420,18316.757321
0.0,305,18601.386722
0.0,318,19002.686287
0.0,277,19293.555729
0.0,329,19599.851202
0.0,313,19903.044971
0.0,253,20092.161578
0.0,198,20205.655895
0.0,214,20452.359336
0.0,380,20851.157061
0.0,219,21126.047136
0.0,242,21402.365909
0.0,464,21838.363259
0.0,459,22363.955551
0.0,305,22653.449878
0.0,242,22942.566612
0.0,327,23358.779231
0.0,243,23643.672784
0.0,322,23926.359968
0.0,426,24368.955461
