#{"t_start": 1782659223.402778, "env_id": "MontezumaRevengeNoFrameskip-v4"}
r,l,t
0.0,495,80.779194
0.0,924,90.916979
0.0,280,93.870471
0.0,378,97.924875
0.0,760,106.014161
0.0,482,110.889253
0.0,394,115.520806
0.0,503,120.602083
0.0,617,127.017556
0.0,559,133.31485
0.0,473,138.312991
0.0,282,141.788956
0.0,483,558.679827
0.0,305,935.882621
0.0,493,1457.188067
0.0,276,1729.002899
0.0,404,2110.574806
0.0,523,2641.868123
0.0,323,2918.194727
0.0,200,3195.154339
0.0,550,3771.773708
0.0,355,4169.906248
0.0,391,4599.969568
0.0,560,5171.863969
0.0,353,5592.773572
0.0,446,6159.166093
0.0,223,6304.081915
0.0,404,6870.607851
0.0,319,7161.78949
0.0,255,7445.092046
0.0,592,8149.871959
0.0,407,8575.764733
0.0,554,9147.874243
0.0,635,9855.572744
0.0,401,10286.292547
0.0,267,10568.867309
0.0,197,10836.290498
0.0,227,11115.67248
0.0,273,11399.965111
0.0,385,11821.169537
0.0,178,11971.365419
0.0,388,12406.074849
0.0,547,13122.157725
0.0,526,13709.968085
0.0,386,14132.871285
0.0,532,14717.082476
0.0,560,15291.27143
0.0,310,15717.766664
0.0,687,16441.666926
0.0,508,17028.082396
0.0,342,17457.297971
0.0,236,17745.575995
0.0,494,18184.674587
0.0,289,18594.2248
0.0,225,18742.490166
0.0,539,19438.122541
0.0,202,19595.393882
0.0,577,20090.76508
0.0,422,20451.584195
0.0,279,20703.479673
0.0,292,20995.771336
0.0,236,21267.376164
0.0,300,21693.274567
0.0,699,22367.164589
0.0,279,22655.269003
0.0,256,22945.867264
0.0,858,23925.51002
0.0,453,24502.762852
